date,daynum,month,day,cumulative_confirmed_cases,new_confirmed_cases,cumulative_deaths,new_deaths,hospitalized_currently,hospitalized_cumulative,InICU_currently,InICU_cumulative,OnVentilator_Currently,OnVentilator_Cumulative,Recovered_cumulative,cumulative_confirmed_cases_0_19,cumulative_confirmed_cases_20_29,cumulative_confirmed_cases_30_39,cumulative_confirmed_cases_40_49,cumulative_confirmed_cases_50_59,cumulative_confirmed_cases_60_69,cumulative_confirmed_cases_70_79,cumulative_confirmed_cases_80plus,cumulative_confirmed_hospitalizations_0_19,cumulative_confirmed_hospitalizations_20_29,cumulative_confirmed_hospitalizations_30_39,cumulative_confirmed_hospitalizations_40_49,cumulative_confirmed_hospitalizations_50_59,cumulative_confirmed_hospitalizations_60_69,cumulative_confirmed_hospitalizations_70_79,cumulative_confirmed_hospitalizations_80plus,cumulative_confirmed_deaths_0_19,cumulative_confirmed_deaths_20_29,cumulative_confirmed_deaths_30_39,cumulative_confirmed_deaths_40_49,cumulative_confirmed_deaths_50_59,cumulative_confirmed_deaths_60_69,cumulative_confirmed_deaths_70_79,cumulative_confirmed_deaths_80plus,not_Hospitalized_cumulative,under_inversigation_cumulative,nursinghome_tests_total,nursinghome_tests_positive
6/20/20,172,6,20,101930,179,7706,16,587,11517,166,NA,101,NA,NA,5628,14641,16057,15263,17012,13822,9340,14901,90,272,518,794,1457,2138,2386,3420,0,15,30,76,285,820,1723,4879,NA,NA,NA,NA
6/21/20,173,6,21,102109,173,7737,31,580,11554,152,NA,97,NA,NA,5640,14671,16080,15286,17020,13837,9344,14904,90,272,518,794,1458,2141,2388,3423,0,15,30,76,286,824,1733,4894,NA,NA,NA,NA
6/22/20,174,6,22,102282,168,7759,22,613,11596,153,NA,102,NA,NA,5654,14699,16102,15308,17037,13856,9359,14923,90,272,518,795,1458,2142,2391,3427,0,15,31,77,286,825,1739,4901,NA,NA,NA,NA
6/23/20,175,6,23,102450,172,7787,28,599,11642,153,NA,88,NA,NA,5676,14751,16124,15335,17069,13881,9382,14950,92,276,520,798,1465,2156,2403,3446,0,15,31,77,286,825,1744,4912,NA,NA,NA,NA
6/24/20,176,6,24,102622,177,7812,25,482,11696,146,NA,91,NA,NA,5699,14798,16150,15360,17098,13891,9387,14956,92,276,524,803,1471,2165,2421,3466,0,15,32,80,286,827,1754,4945,NA,NA,NA,NA
6/25/20,177,6,25,102799,176,7830,18,451,11745,128,NA,89,NA,NA,5715,14850,16191,15399,17125,13910,9404,14971,93,278,527,805,1473,2169,2423,3483,0,15,32,80,286,831,1754,4967,NA,NA,NA,NA
6/26/20,178,6,26,102976,173,7851,21,429,11797,115,NA,80,NA,NA,5726,14903,16238,15420,17150,13938,9424,14999,94,281,527,807,1478,2174,2437,3491,0,15,32,82,286,837,1767,4996,NA,NA,NA,NA
6/27/20,179,6,27,103149,178,7873,22,408,11848,106,NA,71,NA,NA,5754,14980,16323,15468,17197,13982,9435,15030,94,281,528,808,1479,2176,2437,3506,0,15,32,82,286,839,1769,5018,NA,NA,NA,NA
6/28/20,180,6,28,103327,179,7893,20,422,11876,110,NA,69,NA,NA,5766,15042,16358,15501,17218,14016,9450,15045,94,281,530,809,1482,2177,2437,3508,0,15,32,82,287,840,1769,5032,NA,NA,NA,NA
6/29/20,181,6,29,103506,182,7909,16,393,11905,92,NA,53,NA,NA,5772,15076,16374,15513,17224,14025,9454,15051,94,283,530,810,1483,2188,2442,3508,0,15,32,82,287,840,1769,5050,NA,NA,NA,NA
6/30/20,182,6,30,103687,168,7924,15,420,11943,95,NA,55,NA,NA,5784,15111,16401,15534,17245,14039,9454,15051,94,286,530,811,1485,2188,2442,3508,0,15,32,82,287,840,1769,5050,NA,NA,NA,NA
7/1/20,183,7,1,103855,157,7949,23,341,11965,85,NA,42,NA,NA,5820,15163,16435,15556,17268,14066,9454,15051,94,286,533,812,1486,2192,2442,3508,0,15,32,82,287,842,1769,5050,NA,NA,NA,NA
7/2/20,184,7,2,104012,161,7969,20,316,11993,78,NA,45,NA,NA,5843,15216,16466,15581,17304,14095,9466,15093,110,286,533,813,1488,2195,2450,3516,0,15,32,84,287,845,1778,5087,NA,NA,NA,NA
7/3/20,185,7,3,104173,166,7986,17,300,12026,79,NA,41,NA,NA,5863,15295,16514,15619,17342,14125,9484,15117,110,289,535,816,1492,2205,2462,3526,0,15,32,85,287,847,1783,5101,NA,NA,NA,NA
7/4/20,186,7,4,104340,169,8004,18,296,12057,72,NA,36,NA,NA,5895,15360,16542,15648,17374,14137,9488,15124,111,290,535,817,1494,2211,2467,3535,0,15,32,85,288,850,1789,5112,NA,NA,NA,NA
7/5/20,187,7,5,104509,169,8022,18,263,12087,71,NA,41,NA,NA,5908,15386,16563,15666,17387,14164,9494,15136,111,290,535,819,1494,2211,2467,3536,0,16,32,86,288,852,1793,5116,NA,NA,NA,NA
7/6/20,188,7,6,104678,173,8045,23,281,12120,76,NA,40,NA,NA,5927,15418,16603,15684,17405,14186,9499,15144,111,290,535,819,1494,2213,2468,3539,0,16,32,86,288,853,1794,5129,NA,NA,NA,NA
7/7/20,189,7,7,104851,191,8064,19,322,12156,74,NA,39,NA,NA,5957,15454,16645,15713,17433,14202,9509,15154,111,290,535,822,1497,2218,2474,3541,0,16,32,86,289,856,1798,5135,NA,NA,NA,NA
7/8/20,190,7,8,105042,200,8092,28,295,12180,75,NA,32,NA,NA,5984,15528,16679,15740,17476,14230,9526,15166,111,292,538,824,1501,2221,2478,3551,0,16,33,86,291,860,1802,5155,NA,NA,NA,NA
7/9/20,191,7,9,105242,198,8109,17,292,12210,70,NA,37,NA,NA,6014,15608,16724,15787,17518,14259,9541,15174,111,294,541,829,1508,2224,2482,3569,0,16,33,86,292,861,1805,5175,NA,NA,NA,NA
7/10/20,192,7,10,105439,202,8119,10,232,12242,59,NA,34,NA,NA,6039,15671,16751,15813,17559,14267,9553,15186,111,294,547,829,1511,2226,2487,3576,0,16,35,86,294,863,1808,5194,NA,NA,NA,NA
7/11/20,193,7,11,105641,200,8130,11,243,12261,65,NA,33,NA,NA,6075,15743,16810,15850,17603,14291,9564,15189,111,294,547,829,1515,2231,2489,3583,0,16,35,86,295,867,1808,5203,NA,NA,NA,NA
7/12/20,194,7,12,105841,212,8145,15,230,12283,61,NA,36,NA,NA,6104,15789,16848,15880,17625,14314,9571,15192,111,296,547,829,1516,2233,2490,3585,0,16,35,86,295,868,1812,5212,NA,NA,NA,NA
7/13/20,195,7,13,106053,210,8161,16,220,12299,65,NA,27,NA,NA,6137,15849,16877,15913,17659,14346,9573,15200,111,296,548,829,1516,2234,2490,3586,0,16,35,86,296,868,1812,5217,NA,NA,NA,NA
7/14/20,196,7,14,106263,210,8179,18,240,12325,52,NA,30,NA,NA,6193,15921,16926,15959,17698,14376,9577,15206,111,297,551,831,1516,2235,2495,3588,0,16,35,86,298,869,1815,5221,NA,NA,NA,NA
7/15/20,197,7,15,106474,212,8191,12,217,12350,49,NA,28,NA,NA,6229,15977,16964,15996,17727,14403,9577,15206,111,299,551,835,1516,2240,2506,3593,0,16,35,86,299,870,1818,5243,NA,NA,NA,NA
7/16/20,198,7,16,106686,210,8202,11,175,12370,48,NA,24,NA,NA,6268,16054,16987,16022,17759,14415,9592,15206,111,300,551,836,1516,2244,2509,3597,0,16,35,86,299,871,1822,5251,NA,NA,NA,NA
7/17/20,199,7,17,106896,212,8218,16,159,12402,58,NA,33,NA,NA,6318,16136,17039,16058,17802,14439,9606,15208,112,300,551,842,1517,2249,2513,3607,0,16,35,86,299,874,1827,5264,NA,NA,NA,NA
7/18/20,200,7,18,107107,215,8231,13,158,12428,36,NA,31,NA,NA,6364,16216,17102,16107,17856,14474,9630,15215,115,301,553,842,1517,2253,2517,3608,0,16,35,86,300,876,1828,5277,NA,NA,NA,NA
7/19/20,201,7,19,107322,209,8245,14,143,12449,39,NA,28,NA,NA,6405,16296,17146,16145,17900,14506,9642,15230,115,301,553,842,1518,2255,2517,3613,0,16,35,86,300,876,1831,5286,NA,NA,NA,NA
7/20/20,202,7,20,107532,212,8254,9,173,12472,35,NA,23,NA,NA,6438,16364,17193,16187,17926,14529,9652,15233,116,301,553,842,1519,2257,2517,3616,0,16,35,86,300,876,1833,5289,NA,NA,NA,NA
7/21/20,203,7,21,107743,216,8271,17,192,12491,35,NA,27,NA,NA,6467,16413,17231,16228,17966,14563,9661,15246,118,301,555,842,1519,2266,2519,3626,0,16,35,86,300,878,1835,5301,NA,NA,NA,NA
7/22/20,204,7,22,107959,220,8286,15,174,12491,31,NA,20,NA,NA,6516,16476,17286,16260,18010,14580,9677,15258,118,301,555,842,1520,2266,2526,3631,0,16,35,86,301,879,1839,5312,NA,NA,NA,NA
7/23/20,205,7,23,108180,224,8300,14,155,12511,32,NA,18,NA,NA,6577,16533,17337,16300,18058,14607,9695,15283,118,302,555,845,1520,2270,2529,3631,0,16,35,87,301,879,1841,5325,NA,NA,NA,NA
7/24/20,206,7,24,108404,236,8323,23,148,12534,32,NA,17,NA,NA,6630,16621,17402,16335,18108,14642,9700,15291,118,302,555,845,1522,2274,2532,3635,0,16,35,87,303,880,1842,5335,NA,NA,NA,NA
7/25/20,207,7,25,108640,245,8337,14,161,12556,32,NA,19,NA,NA,6680,16687,17457,16356,18151,14668,9717,15295,118,303,557,845,1528,2276,2539,3646,0,16,35,87,304,882,1845,5341,NA,NA,NA,NA
7/26/20,208,7,26,108885,254,8351,14,160,12580,30,NA,16,NA,NA,6737,16769,17531,16402,18193,14707,9722,15315,118,303,558,848,1530,2280,2540,3650,0,16,35,88,306,883,1846,5355,NA,NA,NA,NA
7/27/20,209,7,27,109139,265,8367,16,162,12605,31,NA,19,NA,NA,6790,16836,17584,16432,18231,14728,9736,15329,118,306,559,848,1530,2280,2540,3652,0,16,35,88,308,883,1847,5359,NA,NA,NA,NA
7/28/20,210,7,28,109404,274,8380,13,164,12637,31,NA,14,NA,NA,6817,16908,17627,16467,18272,14745,9746,15339,118,306,559,851,1536,2284,2542,3658,0,16,35,88,309,884,1850,5368,NA,NA,NA,NA
7/29/20,211,7,29,109678,272,8394,14,170,12652,35,NA,21,NA,NA,6912,17045,17741,16571,18379,14818,9779,15364,119,308,563,851,1537,2287,2549,3663,0,17,35,89,309,885,1860,5375,NA,NA,NA,NA
7/30/20,212,7,30,109950,273,8404,10,175,12677,37,NA,21,NA,NA,6971,17105,17786,16573,18425,14827,9784,15364,119,308,563,853,1541,2287,2555,3668,0,17,35,89,312,886,1865,5391,NA,NA,NA,NA
7/31/20,213,7,31,110223,273,8419,15,171,12698,34,NA,21,NA,NA,7036,17227,17871,16646,18496,14878,9814,15381,119,309,564,853,1543,2291,2557,3671,0,17,35,89,313,887,1868,5400,NA,NA,NA,NA
8/1/20,214,8,1,110496,271,8439,19,174,12720,33,NA,22,NA,NA,7096,17314,17956,16701,18557,14919,9841,15393,119,310,566,855,1544,2296,2563,3676,0,17,35,90,313,888,1873,5410,NA,NA,NA,NA
8/2/20,215,8,2,110767,273,8449,10,171,12742,31,NA,20,NA,NA,7157,17420,18036,16750,18604,14965,9850,15411,119,310,567,855,1544,2300,2567,3676,0,17,35,91,314,888,1877,5416,NA,NA,NA,NA
8/3/20,216,8,3,111041,276,8457,8,167,12759,28,NA,19,NA,NA,7179,17467,18069,16782,18630,14990,9857,15418,119,310,567,855,1544,2302,2568,3679,0,17,35,91,314,890,1879,5422,NA,NA,NA,NA
8/4/20,217,8,4,111316,273,8471,14,181,12784,32,NA,16,NA,NA,7257,17553,18157,16863,18705,15043,9873,15469,121,313,572,860,1544,2304,2568,3686,0,17,35,91,314,891,1881,5428,NA,NA,NA,NA
8/5/20,218,8,5,111589,276,8485,14,198,12803,35,NA,22,NA,NA,7315,17588,18180,16893,18737,15044,9878,15475,121,313,573,860,1548,2305,2568,3687,0,17,35,91,314,891,1881,5437,NA,NA,NA,NA
8/6/20,219,8,6,111865,272,8500,15,191,12824,30,NA,19,NA,NA,7357,17707,18262,16954,18826,15110,9904,15489,122,314,576,861,1548,2314,2574,3701,0,17,35,92,314,895,1886,5453,NA,NA,NA,NA
8/7/20,220,8,7,112137,274,8515,15,202,12851,40,NA,18,NA,NA,7426,17794,18335,17001,18895,15151,9923,15500,122,314,576,862,1548,2315,2577,3701,0,17,35,93,314,896,1887,5464,NA,NA,NA,NA
8/8/20,221,8,8,112412,271,8528,13,195,12874,39,NA,19,NA,NA,7505,17874,18416,17059,18963,15181,9934,15514,122,314,576,865,1550,2315,2583,3702,0,17,35,93,314,896,1890,5474,NA,NA,NA,NA
8/9/20,222,8,9,112683,267,8538,10,190,12888,35,NA,19,NA,NA,7554,17945,18471,17101,19018,15211,9944,15530,122,315,577,867,1551,2317,2583,3704,0,17,35,93,314,896,1894,5486,NA,NA,NA,NA
8/10/20,223,8,10,112950,266,8552,14,178,12902,34,NA,21,NA,NA,7597,18011,18519,17144,19048,15236,9956,15539,122,315,577,867,1551,2318,2583,3704,0,17,35,93,314,897,1896,5489,NA,NA,NA,NA
8/11/20,224,8,11,113216,272,8566,14,190,12926,37,NA,23,NA,NA,7665,18091,18588,17201,19060,15245,9971,15548,123,317,578,869,1552,2319,2584,3705,0,18,35,93,314,897,1898,5490,NA,NA,NA,NA
8/12/20,225,8,12,113489,270,8586,20,183,12943,38,NA,22,NA,NA,7725,18139,18628,17269,19114,15279,9985,15550,125,318,579,869,1553,2322,2585,3706,0,18,35,93,318,899,1901,5491,NA,NA,NA,NA
8/13/20,226,8,13,113759,275,8598,12,189,12962,39,NA,20,NA,NA,7787,18207,18687,17318,19160,15305,9999,15553,125,318,579,870,1554,2323,2586,3706,0,18,35,93,319,900,1904,5500,NA,NA,NA,NA
8/14/20,227,8,14,114034,274,8612,14,180,12984,39,NA,22,NA,NA,7849,18275,18747,17368,19205,15331,10012,15557,126,319,580,870,1555,2324,2587,3706,0,18,35,93,319,902,1907,5510,NA,NA,NA,NA
8/15/20,228,8,15,114308,288,8625,13,181,13008,41,NA,21,NA,NA,7911,18343,18806,17417,19251,15357,10026,15560,126,319,580,871,1556,2325,2588,3706,0,18,35,93,320,903,1910,5519,NA,NA,NA,NA
8/16/20,229,8,16,114596,293,8638,13,180,13024,37,NA,14,NA,NA,7973,18412,18865,17466,19296,15384,10039,15564,126,320,580,871,1557,2326,2589,3707,0,18,36,94,321,905,1913,5528,NA,NA,NA,NA
8/17/20,230,8,17,114889,294,8653,15,182,13046,39,NA,15,NA,NA,8035,18480,18924,17515,19342,15410,10053,15567,126,320,580,872,1558,2327,2590,3707,0,18,36,94,322,906,1916,5537,NA,NA,NA,NA
8/18/20,231,8,18,115183,286,8665,12,174,13066,36,NA,15,NA,NA,8097,18548,18984,17565,19387,15436,10066,15571,127,321,581,872,1559,2328,2591,3707,0,18,36,94,322,908,1919,5547,NA,NA,NA,NA
8/19/20,232,8,19,115469,285,8681,16,180,13080,35,NA,13,NA,NA,8159,18616,19043,17614,19433,15462,10080,15574,127,321,581,873,1560,2329,2592,3707,0,18,36,94,323,909,1922,5556,NA,NA,NA,NA
8/20/20,233,8,20,115754,281,8697,16,162,13093,38,NA,11,NA,NA,8214,18691,19104,17663,19480,15491,10094,15581,127,321,582,874,1560,2330,2593,3708,0,18,36,94,323,910,1925,5564,NA,NA,NA,NA
8/21/20,234,8,21,116035,285,8713,16,151,13107,33,NA,13,NA,NA,8268,18766,19164,17712,19527,15519,10109,15588,128,322,583,874,1560,2332,2595,3709,0,18,37,94,324,912,1928,5572,NA,NA,NA,NA
8/22/20,235,8,22,116321,285,8729,16,142,13120,33,NA,16,NA,NA,8323,18841,19225,17761,19574,15548,10123,15595,128,322,584,875,1560,2333,2596,3710,0,18,37,94,324,913,1931,5580,NA,NA,NA,NA
8/23/20,236,8,23,116606,291,8744,15,140,13132,35,NA,14,NA,NA,8377,18916,19286,17811,19621,15576,10138,15603,128,323,585,876,1561,2335,2598,3711,0,18,37,95,324,915,1933,5588,NA,NA,NA,NA
8/24/20,237,8,24,116897,289,8759,15,162,13148,40,NA,18,NA,NA,8432,18991,19347,17860,19668,15605,10152,15610,128,323,586,877,1561,2336,2599,3712,0,18,37,95,324,916,1936,5596,NA,NA,NA,NA
8/25/20,238,8,25,117186,301,8776,17,160,13169,42,NA,21,NA,NA,8486,19066,19407,17909,19715,15633,10167,15617,129,324,587,877,1561,2338,2601,3713,0,18,38,95,325,918,1939,5604,NA,NA,NA,NA
8/26/20,239,8,26,117488,305,8790,14,170,13191,41,NA,23,NA,NA,8541,19141,19468,17958,19762,15662,10181,15624,129,324,588,878,1561,2339,2602,3714,0,18,38,95,325,919,1942,5612,NA,NA,NA,NA
8/27/20,240,8,27,117792,311,8801,11,166,13207,43,NA,20,NA,NA,8599,19215,19528,18003,19803,15687,10194,15629,129,324,588,878,1562,2340,2604,3715,0,18,38,95,326,920,1945,5621,NA,NA,NA,NA
8/28/20,241,8,28,118104,317,8815,14,161,13224,41,NA,21,NA,NA,8657,19289,19589,18047,19843,15713,10207,15635,129,325,588,879,1563,2341,2605,3716,0,18,39,95,327,922,1948,5630,NA,NA,NA,NA
8/29/20,242,8,29,118421,319,8832,17,160,13247,40,NA,19,NA,NA,8715,19363,19649,18092,19884,15738,10220,15640,129,325,588,879,1564,2342,2607,3717,0,18,39,95,328,923,1951,5639,NA,NA,NA,NA
8/30/20,243,8,30,118727,320,8847,15,157,13259,38,NA,19,NA,NA,8773,19436,19709,18136,19924,15763,10233,15646,130,326,589,880,1566,2342,2608,3718,0,18,39,96,329,925,1955,5649,NA,NA,NA,NA
8/31/20,244,8,31,119034,337,8859,12,162,13275,35,NA,20,NA,NA,8831,19510,19769,18181,19965,15788,10246,15651,130,326,589,880,1567,2343,2610,3719,0,18,39,96,330,926,1958,5658,NA,NA,NA,NA
9/1/20,245,9,1,119358,334,8879,16,169,13295,35,NA,19,NA,NA,8889,19584,19830,18225,20005,15814,10259,15657,130,327,589,881,1568,2344,2611,3720,0,18,40,96,331,928,1961,5667,NA,NA,NA,NA
9/2/20,246,9,2,119679,338,8896,17,167,13322,35,NA,21,NA,NA,8947,19658,19890,18270,20046,15839,10272,15662,130,327,589,881,1569,2345,2613,3721,0,18,40,96,332,929,1964,5676,NA,NA,NA,NA
9/3/20,247,9,3,120004,334,8907,11,173,13338,36,NA,20,NA,NA,9005,19744,19950,18315,20089,15868,10284,15670,130,327,590,882,1569,2347,2614,3722,0,18,40,96,332,931,1967,5683,NA,NA,NA,NA
9/4/20,248,9,4,120325,295,8916,9,164,13364,32,NA,20,NA,NA,9063,19830,20009,18360,20133,15897,10297,15677,130,328,591,882,1570,2348,2615,3723,0,18,40,97,332,932,1969,5689,NA,NA,NA,NA
9/5/20,249,9,5,120606,316,8928,12,163,13383,33,NA,16,NA,NA,9121,19916,20069,18405,20176,15926,10309,15685,130,328,592,883,1570,2350,2616,3724,0,18,40,97,332,934,1972,5696,NA,NA,NA,NA
9/6/20,250,9,6,120923,329,8936,8,169,13405,31,NA,16,NA,NA,9180,20002,20129,18450,20220,15954,10322,15692,131,328,593,883,1571,2352,2617,3725,0,18,41,97,333,936,1974,5703,NA,NA,NA,NA
9/7/20,251,9,7,121252,321,8944,8,178,13425,27,NA,16,NA,NA,9238,20088,20189,18495,20263,15983,10334,15700,131,328,594,884,1571,2354,2618,3726,0,18,41,97,333,938,1977,5710,NA,NA,NA,NA
9/8/20,252,9,8,121573,330,8958,14,179,13447,31,NA,17,NA,NA,9296,20174,20248,18540,20307,16012,10347,15707,131,329,595,884,1572,2355,2619,3727,0,18,41,98,333,939,1979,5716,NA,NA,NA,NA
9/9/20,253,9,9,121903,329,8970,12,174,13472,33,NA,17,NA,NA,9354,20260,20308,18585,20350,16041,10359,15715,131,329,596,885,1572,2357,2620,3728,0,18,41,98,333,941,1982,5723,NA,NA,NA,NA
9/10/20,254,9,10,122232,336,8990,20,173,13489,38,NA,14,NA,NA,9419,20347,20371,18636,20393,16068,10371,15722,131,329,596,886,1574,2358,2621,3729,0,18,41,98,334,943,1985,5731,NA,NA,NA,NA
9/11/20,255,9,11,122567,385,9002,12,170,13506,39,NA,16,NA,NA,9483,20435,20435,18687,20435,16095,10383,15730,132,329,596,886,1575,2359,2623,3731,0,18,41,99,335,944,1988,5740,NA,NA,NA,NA
9/12/20,256,9,12,122952,367,9010,8,156,13523,35,NA,13,NA,NA,9548,20522,20498,18738,20478,16122,10395,15737,132,329,596,887,1577,2360,2624,3732,0,18,41,99,336,946,1991,5748,NA,NA,NA,NA
9/13/20,257,9,13,123319,358,9021,11,157,13533,35,NA,13,NA,NA,9613,20610,20562,18788,20520,16150,10408,15745,132,330,597,887,1579,2362,2625,3734,0,19,41,99,337,947,1994,5757,NA,NA,NA,NA
9/14/20,258,9,14,123677,351,9037,16,165,13551,35,NA,14,NA,NA,9678,20697,20625,18839,20563,16177,10420,15752,132,330,597,888,1581,2363,2626,3735,0,19,41,99,338,949,1997,5765,NA,NA,NA,NA
9/15/20,259,9,15,124028,354,9051,14,179,13582,40,NA,16,NA,NA,9742,20785,20689,18890,20605,16204,10432,15760,133,330,597,888,1582,2364,2628,3737,0,19,41,100,339,950,2000,5774,NA,NA,NA,NA
9/16/20,260,9,16,124382,356,9072,21,185,13607,39,NA,15,NA,NA,9807,20872,20752,18941,20648,16231,10444,15767,133,330,597,889,1584,2365,2629,3738,0,19,41,100,340,952,2003,5782,NA,NA,NA,NA
9/17/20,261,9,17,124739,353,9086,14,178,13624,34,NA,13,NA,NA,9881,20972,20818,18994,20698,16262,10458,15778,133,330,598,890,1585,2367,2630,3740,0,19,41,100,340,954,2005,5789,NA,NA,NA,NA
9/18/20,262,9,18,125092,343,9098,12,183,13642,38,NA,15,NA,NA,9955,21073,20884,19047,20748,16293,10473,15789,133,331,599,891,1586,2368,2631,3741,0,19,41,101,341,956,2008,5797,NA,NA,NA,NA
9/19/20,263,9,19,125435,355,9109,11,188,13665,40,NA,21,NA,NA,10029,21173,20950,19100,20798,16324,10487,15800,133,331,600,892,1587,2370,2632,3743,0,19,41,101,341,958,2010,5804,NA,NA,NA,NA
9/20/20,264,9,20,125789,376,9124,15,193,13688,50,NA,23,NA,NA,10102,21273,21017,19154,20847,16355,10502,15810,134,332,602,892,1587,2371,2633,3745,0,19,41,101,341,960,2013,5812,NA,NA,NA,NA
9/21/20,265,9,21,126165,410,9141,17,200,13710,40,NA,22,NA,NA,10176,21373,21083,19207,20897,16386,10516,15821,134,332,603,893,1588,2373,2634,3747,0,19,41,101,341,962,2015,5819,NA,NA,NA,NA
9/22/20,266,9,22,126575,427,9146,5,195,13722,45,NA,22,NA,NA,10250,21474,21149,19260,20947,16417,10531,15832,134,333,604,894,1589,2374,2635,3748,0,19,41,102,342,964,2018,5827,NA,NA,NA,NA
9/23/20,267,9,23,127002,450,9159,13,204,13750,45,NA,19,NA,NA,10324,21574,21215,19313,20997,16448,10545,15843,134,333,605,895,1590,2376,2636,3750,0,19,41,102,342,966,2020,5834,NA,NA,NA,NA
9/24/20,268,9,24,127452,462,9172,13,211,13777,52,NA,21,NA,NA,10423,21687,21302,19381,21057,16485,10563,15854,134,333,605,896,1592,2377,2638,3753,0,19,41,102,343,968,2023,5844,NA,NA,NA,NA
9/25/20,269,9,25,127914,525,9189,17,211,13805,49,NA,20,NA,NA,10522,21800,21390,19449,21117,16521,10582,15866,134,334,606,897,1593,2379,2640,3755,0,19,41,103,344,970,2026,5854,NA,NA,NA,NA
9/26/20,270,9,26,128439,555,9210,21,222,13839,49,NA,19,NA,NA,10621,21913,21477,19517,21177,16558,10600,15877,134,334,606,898,1595,2380,2642,3758,0,19,41,103,345,972,2029,5864,NA,NA,NA,NA
9/27/20,271,9,27,128994,563,9224,14,236,13877,57,NA,21,NA,NA,10720,22027,21564,19584,21236,16594,10618,15888,134,334,607,899,1597,2381,2643,3760,0,20,41,103,347,973,2031,5875,NA,NA,NA,NA
9/28/20,272,9,28,129556,575,9243,19,254,13908,65,NA,20,NA,NA,10819,22140,21651,19652,21296,16631,10636,15899,134,334,607,900,1599,2382,2645,3763,0,20,41,103,348,975,2034,5885,NA,NA,NA,NA
9/29/20,273,9,29,130131,577,9256,13,266,13941,63,NA,23,NA,NA,10918,22253,21739,19720,21356,16667,10655,15911,134,335,608,901,1600,2384,2647,3765,0,20,41,104,349,977,2037,5895,NA,NA,NA,NA
9/30/20,274,9,30,130708,583,9273,17,259,13970,61,NA,22,NA,NA,11017,22366,21826,19788,21416,16704,10673,15922,134,335,608,902,1602,2385,2649,3768,0,20,41,104,350,979,2040,5905,NA,NA,NA,NA
10/1/20,275,10,1,131291,593,9287,14,250,14003,53,NA,21,NA,NA,11137,22494,21930,19866,21485,16747,10694,15935,134,335,608,903,1603,2386,2651,3771,0,20,41,105,351,981,2043,5915,NA,NA,NA,NA
10/2/20,276,10,2,131884,576,9302,15,258,14039,56,NA,21,NA,NA,11256,22622,22034,19943,21554,16790,10716,15948,134,336,609,904,1604,2388,2654,3774,0,20,41,105,353,984,2046,5925,NA,NA,NA,NA
10/3/20,277,10,3,132460,578,9315,13,264,14078,55,NA,22,NA,NA,11376,22750,22138,20021,21623,16833,10737,15961,134,336,609,905,1605,2389,2656,3777,0,20,41,106,354,986,2049,5935,NA,NA,NA,NA
10/4/20,278,10,4,133037,593,9330,15,263,14106,50,NA,22,NA,NA,11496,22877,22242,20099,21692,16875,10759,15974,134,337,609,905,1607,2391,2658,3780,1,21,41,106,356,989,2052,5946,NA,NA,NA,NA
10/5/20,279,10,5,133631,615,9340,10,288,14146,49,NA,21,NA,NA,11616,23005,22346,20177,21761,16918,10780,15987,134,337,609,906,1608,2392,2660,3783,1,21,41,107,357,991,2055,5956,NA,NA,NA,NA
10/6/20,280,10,6,134246,633,9346,6,299,14181,55,NA,23,NA,NA,11735,23133,22450,20254,21830,16961,10802,16000,134,338,610,907,1609,2394,2663,3786,1,21,41,107,359,994,2058,5966,NA,NA,NA,NA
10/7/20,281,10,7,134878,633,9362,16,311,14216,60,NA,19,NA,NA,11855,23261,22554,20332,21899,17004,10823,16013,134,338,610,908,1610,2395,2665,3789,1,21,41,108,360,996,2061,5976,NA,NA,NA,NA
10/8/20,282,10,8,135511,629,9376,14,309,14249,63,NA,21,NA,NA,11985,23390,22664,20433,21995,17059,10852,16035,134,339,611,909,1611,2397,2668,3792,1,21,41,108,360,998,2064,5983,NA,NA,NA,NA
10/9/20,283,10,9,136141,607,9390,14,330,14296,64,NA,24,NA,NA,12115,23519,22775,20534,22092,17115,10881,16057,135,339,611,910,1612,2400,2670,3794,1,21,41,109,361,999,2068,5991,NA,NA,NA,NA
10/10/20,284,10,10,136748,614,9406,16,324,14332,65,NA,23,NA,NA,12245,23648,22885,20635,22188,17170,10910,16079,135,340,612,911,1613,2402,2673,3797,1,21,41,109,361,1001,2071,5998,NA,NA,NA,NA
10/11/20,285,10,11,137362,640,9423,17,322,14363,58,NA,24,NA,NA,12376,23776,22996,20737,22284,17225,10939,16102,136,341,613,911,1614,2405,2676,3800,1,21,41,109,362,1002,2075,6006,NA,NA,NA,NA
10/12/20,286,10,12,138002,656,9448,25,321,14397,58,NA,22,NA,NA,12506,23905,23106,20838,22380,17280,10968,16124,136,342,614,912,1615,2407,2679,3803,1,21,41,109,362,1004,2078,6013,NA,NA,NA,NA
10/13/20,287,10,13,138658,682,9463,15,325,14437,60,NA,21,NA,NA,12636,24034,23217,20939,22477,17336,10997,16146,137,342,614,913,1616,2410,2681,3805,1,21,41,110,363,1005,2082,6021,NA,NA,NA,NA
10/14/20,288,10,14,139340,700,9487,24,320,14482,59,NA,24,NA,NA,12766,24163,23327,21040,22573,17391,11026,16168,137,343,615,914,1617,2412,2684,3808,1,21,41,110,363,1007,2085,6028,NA,NA,NA,NA
