"daynum","cumu_vac_0_9","cumu_vac_10_19","cumu_vac_20_29","cumu_vac_30_39","cumu_vac_40_49","cumu_vac_50_59","cumu_vac_60_69","cumu_vac_70_79","cumu_vac_80plus"
331.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
333.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
334.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
335.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
336.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
337.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
338.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
339.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
340.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
341.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
342.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
343.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
345.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
346.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
347.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
348.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
349.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
350.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
351.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
352.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
353.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
354.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
355.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
356.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
357.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
358.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
359.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
360.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
361.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
362.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
363.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
364.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
365.000,0.0000,0.0000,8.0000,18.0000,17.0000,21.0000,18.0000,1.0000,0.0000
366.000,0.0000,0.0000,24.0000,54.0000,51.0000,63.0000,54.0000,3.0000,0.0000
367.000,0.0000,0.0000,40.0000,90.0000,85.0000,105.0000,90.0000,5.0000,0.0000
368.000,0.0000,0.0000,56.0000,126.0000,119.0000,147.0000,126.0000,7.0000,0.0000
369.000,0.0000,0.0000,72.0000,162.0000,153.0000,189.0000,162.0000,9.0000,0.0000
370.000,0.0000,0.0000,88.0000,198.0000,187.0000,231.0000,198.0000,11.0000,0.0000
371.000,0.0000,0.0000,104.0000,234.0000,221.0000,273.0000,234.0000,13.0000,0.0000
372.000,0.0000,6.0000,477.0000,783.3000,715.7000,760.3600,660.6400,44.1300,31.8700
373.000,0.0000,16.0000,1203.0000,1825.3000,1667.7000,1676.3600,1456.6400,96.1300,69.8700
374.000,0.0000,26.0000,1929.0000,2867.3000,2619.7000,2592.3600,2252.6400,148.1300,107.8700
375.000,0.0000,36.0000,2655.0000,3909.3000,3571.7000,3508.3600,3048.6400,200.1300,145.8700
376.000,0.0000,46.0000,3381.0000,4951.3000,4523.7000,4424.3600,3844.6400,252.1300,183.8700
377.000,0.0000,56.0000,4107.0000,5993.3000,5475.7000,5340.3600,4640.6400,304.1300,221.8700
378.000,0.0000,66.0000,4833.0000,7035.3000,6427.7000,6256.3600,5436.6400,356.1300,259.8700
379.000,0.0000,77.0000,5446.0000,7862.1700,7184.8300,6970.2600,6054.7400,415.8900,295.1100
380.000,0.0000,83.0000,5932.0000,8470.1700,7740.8300,7462.2600,6482.7400,455.8900,323.1100
381.000,0.0000,89.0000,6418.0000,9078.1700,8296.8300,7954.2600,6910.7400,495.8900,351.1100
382.000,0.0000,95.0000,6904.0000,9686.1700,8852.8300,8446.2600,7338.7400,535.8900,379.1100
383.000,0.0000,101.0000,7390.0000,10294.1700,9408.8300,8938.2600,7766.7400,575.8900,407.1100
384.000,0.0000,107.0000,7876.0000,10902.1700,9964.8300,9430.2600,8194.7400,615.8900,435.1100
385.000,0.0000,113.0000,8362.0000,11510.1700,10520.8300,9922.2600,8622.7400,655.8900,463.1100
386.000,0.0000,142.0000,9037.0000,12320.3200,11258.6800,10727.7800,9318.2200,952.5000,676.5000
387.000,0.0000,178.0000,9877.0000,13320.3200,12172.6800,11823.7800,10270.2200,1498.5000,1064.5000
388.000,0.0000,214.0000,10717.0000,14320.3200,13086.6800,12919.7800,11222.2200,2044.5000,1452.5000
389.000,0.0000,250.0000,11557.0000,15320.3200,14000.6800,14015.7800,12174.2200,2590.5000,1840.5000
390.000,0.0000,286.0000,12397.0000,16320.3200,14914.6800,15111.7800,13126.2200,3136.5000,2228.5000
391.000,0.0000,322.0000,13237.0000,17320.3200,15828.6800,16207.7800,14078.2200,3682.5000,2616.5000
392.000,0.0000,358.0000,14077.0000,18320.3200,16742.6800,17303.7800,15030.2200,4228.5000,3004.5000
393.000,0.0000,406.0000,15085.0000,19567.0100,17880.9900,18686.4900,16231.5100,4839.7100,3436.2900
394.000,0.0000,450.0000,16241.0000,21057.0100,19242.9900,20350.4900,17677.5100,5499.7100,3904.2900
395.000,0.0000,494.0000,17397.0000,22547.0100,20604.9900,22014.4900,19123.5100,6159.7100,4372.2900
396.000,0.0000,538.0000,18553.0000,24037.0100,21966.9900,23678.4900,20569.5100,6819.7100,4840.2900
397.000,0.0000,582.0000,19709.0000,25527.0100,23328.9900,25342.4900,22015.5100,7479.7100,5308.2900
398.000,0.0000,626.0000,20865.0000,27017.0100,24690.9900,27006.4900,23461.5100,8139.7100,5776.2900
399.000,0.0000,670.0000,22021.0000,28507.0100,26052.9900,28670.4900,24907.5100,8799.7100,6244.2900
400.000,0.0000,742.0000,23415.0000,30180.3700,27579.6300,30687.6400,26159.3600,9686.9600,7132.0400
401.000,0.0000,826.0000,25023.0000,32016.3700,29257.6300,33045.6400,27215.3600,10786.9600,8420.0400
402.000,0.0000,910.0000,26631.0000,33852.3700,30935.6300,35403.6400,28271.3600,11886.9600,9708.0400
403.000,0.0000,994.0000,28239.0000,35688.3700,32613.6300,37761.6400,29327.3600,12986.9600,10996.0400
404.000,0.0000,1078.0000,29847.0000,37524.3700,34291.6300,40119.6400,30383.3600,14086.9600,12284.0400
405.000,0.0000,1162.0000,31455.0000,39360.3700,35969.6300,42477.6400,31439.3600,15186.9600,13572.0400
406.000,0.0000,1246.0000,33063.0000,41196.3700,37647.6300,44835.6400,32495.3600,16286.9600,14860.0400
407.000,0.0000,1348.0000,34821.0000,43293.8400,39563.1600,47258.3200,33982.1500,17353.8500,15928.6800
408.000,0.0000,1456.0000,36721.0000,45643.8400,41711.1600,49740.3200,35882.1500,18361.8500,16754.6800
409.000,0.0000,1564.0000,38621.0000,47993.8400,43859.1600,52222.3200,37782.1500,19369.8500,17580.6800
410.000,0.0000,1672.0000,40521.0000,50343.8400,46007.1600,54704.3200,39682.1500,20377.8500,18406.6800
411.000,0.0000,1780.0000,42421.0000,52693.8400,48155.1600,57186.3200,41582.1500,21385.8500,19232.6800
412.000,0.0000,1888.0000,44321.0000,55043.8400,50303.1600,59668.3200,43482.1500,22393.8500,20058.6800
413.000,0.0000,1996.0000,46221.0000,57393.8400,52451.1600,62150.3200,45382.1500,23401.8500,20884.6800
414.000,0.0000,2143.0000,48228.0000,59855.9600,54698.0400,64890.7100,47594.4700,24892.8200,22372.0000
415.000,0.0000,2319.0000,50316.0000,62415.9600,57038.0400,67866.7100,50110.4700,26854.8200,24500.0000
416.000,0.0000,2495.0000,52404.0000,64975.9600,59378.0400,70842.7100,52626.4700,28816.8200,26628.0000
417.000,0.0000,2671.0000,54492.0000,67535.9600,61718.0400,73818.7100,55142.4700,30778.8200,28756.0000
418.000,0.0000,2847.0000,56580.0000,70095.9600,64058.0400,76794.7100,57658.4700,32740.8200,30884.0000
419.000,0.0000,3023.0000,58668.0000,72655.9600,66398.0400,79770.7100,60174.4700,34702.8200,33012.0000
420.000,0.0000,3199.0000,60756.0000,75215.9600,68738.0400,82746.7100,62690.4700,36664.8200,35140.0000
421.000,0.0000,3366.0000,62718.0000,77575.0900,70889.9100,85445.5400,65044.0600,39783.3100,39735.0900
422.000,0.0000,3498.0000,64550.0000,79711.0900,72841.9100,87841.5400,67212.0600,44039.3100,46791.0900
423.000,0.0000,3630.0000,66382.0000,81847.0900,74793.9100,90237.5400,69380.0600,48295.3100,53847.0900
424.000,0.0000,3762.0000,68214.0000,83983.0900,76745.9100,92633.5400,71548.0600,52551.3100,60903.0900
425.000,0.0000,3894.0000,70046.0000,86119.0900,78697.9100,95029.5400,73716.0600,56807.3100,67959.0900
426.000,0.0000,4026.0000,71878.0000,88255.0900,80649.9100,97425.5400,75884.0600,61063.3100,75015.0900
427.000,0.0000,4158.0000,73710.0000,90391.0900,82601.9100,99821.5400,78052.0600,65319.3100,82071.0900
428.000,0.0000,4309.0000,75450.0000,92512.3400,84539.6600,102502.5700,81118.1800,70727.9200,90119.3300
429.000,0.0000,4461.0000,77072.0000,94596.3400,86443.6600,105442.5700,85074.1800,77271.9200,99141.3300
430.000,0.0000,4613.0000,78694.0000,96680.3400,88347.6600,108382.5700,89030.1800,83815.9200,108163.3300
431.000,0.0000,4765.0000,80316.0000,98764.3400,90251.6600,111322.5700,92986.1800,90359.9200,117185.3300
432.000,0.0000,4917.0000,81938.0000,100848.3400,92155.6600,114262.5700,96942.1800,96903.9200,126207.3300
433.000,0.0000,5069.0000,83560.0000,102932.3400,94059.6600,117202.5700,100898.1800,103447.9200,135229.3300
434.000,0.0000,5221.0000,85182.0000,105016.3400,95963.6600,120142.5700,104854.1800,109991.9200,144251.3300
435.000,0.0000,5371.0000,86692.0000,107055.4400,97829.5600,123199.9500,109448.4800,116483.0400,152102.5300
436.000,0.0000,5513.0000,88076.0000,109025.4400,99629.5600,126361.9500,114654.4800,122913.0400,158772.5300
437.000,0.0000,5655.0000,89460.0000,110995.4400,101429.5600,129523.9500,119860.4800,129343.0400,165442.5300
438.000,0.0000,5797.0000,90844.0000,112965.4400,103229.5600,132685.9500,125066.4800,135773.0400,172112.5300
439.000,0.0000,5939.0000,92228.0000,114935.4400,105029.5600,135847.9500,130272.4800,142203.0400,178782.5300
440.000,0.0000,6081.0000,93612.0000,116905.4400,106829.5600,139009.9500,135478.4800,148633.0400,185452.5300
441.000,0.0000,6223.0000,94996.0000,118875.4400,108629.5600,142171.9500,140684.4800,155063.0400,192122.5300
442.000,0.0000,6400.0000,96207.0000,120711.8200,110309.1800,145401.0800,146754.0000,161306.0300,196865.8900
443.000,0.0000,6600.0000,97221.0000,122405.8200,111857.1800,148679.0800,153684.0000,167358.0300,199659.8900
444.000,0.0000,6800.0000,98235.0000,124099.8200,113405.1800,151957.0800,160614.0000,173410.0300,202453.8900
445.000,0.0000,7000.0000,99249.0000,125793.8200,114953.1800,155235.0800,167544.0000,179462.0300,205247.8900
446.000,0.0000,7200.0000,100263.0000,127487.8200,116501.1800,158513.0800,174474.0000,185514.0300,208041.8900
447.000,0.0000,7400.0000,101277.0000,129181.8200,118049.1800,161791.0800,181404.0000,191566.0300,210835.8900
448.000,0.0000,7600.0000,102291.0000,130875.8200,119597.1800,165069.0800,188334.0000,197618.0300,213629.8900
449.000,0.0000,7792.0000,103428.0000,132893.9000,121441.1000,168971.8600,196544.6100,204211.2100,215720.3200
450.000,0.0000,7976.0000,104684.0000,135229.9000,123575.1000,173489.8600,206032.6100,211319.2100,217102.3200
451.000,0.0000,8160.0000,105940.0000,137565.9000,125709.1000,178007.8600,215520.6100,218427.2100,218484.3200
452.000,0.0000,8344.0000,107196.0000,139901.9000,127843.1000,182525.8600,225008.6100,225535.2100,219866.3200
453.000,0.0000,8528.0000,108452.0000,142237.9000,129977.1000,187043.8600,234496.6100,232643.2100,221248.3200
454.000,0.0000,8712.0000,109708.0000,144573.9000,132111.1000,191561.8600,243984.6100,239751.2100,222630.3200
455.000,0.0000,8896.0000,110964.0000,146909.9000,134245.1000,196079.8600,253472.6100,246859.2100,224012.3200
456.000,0.0000,9157.0000,112857.0000,150196.6100,137252.3900,201561.9000,262805.4300,253378.6600,225302.0100
457.000,0.0000,9471.0000,115371.0000,154428.6100,141118.3900,207993.9000,271971.4300,259288.6600,226490.0100
458.000,0.0000,9785.0000,117885.0000,158660.6100,144984.3900,214425.9000,281137.4300,265198.6600,227678.0100
459.000,0.0000,10099.0000,120399.0000,162892.6100,148850.3900,220857.9000,290303.4300,271108.6600,228866.0100
460.000,0.0000,10413.0000,122913.0000,167124.6100,152716.3900,227289.9000,299469.4300,277018.6600,230054.0100
461.000,0.0000,10727.0000,125427.0000,171356.6100,156582.3900,233721.9000,308635.4300,282928.6600,231242.0100
462.000,0.0000,11041.0000,127941.0000,175588.6100,160448.3900,240153.9000,317801.4300,288838.6600,232430.0100
463.000,0.0000,11592.0000,131692.0000,181233.1800,165615.8200,248198.5100,326769.8700,293949.5800,233772.0400
464.000,0.0000,12376.0000,136676.0000,188285.1800,172061.8200,257850.5100,335521.8700,298247.5800,235250.0400
465.000,0.0000,13160.0000,141660.0000,195337.1800,178507.8200,267502.5100,344273.8700,302545.5800,236728.0400
466.000,0.0000,13944.0000,146644.0000,202389.1800,184953.8200,277154.5100,353025.8700,306843.5800,238206.0400
467.000,0.0000,14728.0000,151628.0000,209441.1800,191399.8200,286806.5100,361777.8700,311141.5800,239684.0400
468.000,0.0000,15512.0000,156612.0000,216493.1800,197845.8200,296458.5100,370529.8700,315439.5800,241162.0400
469.000,0.0000,16296.0000,161596.0000,223545.1800,204291.8200,306110.5100,379281.8700,319737.5800,242640.0400
470.000,0.0000,17200.0000,166442.0000,229879.8000,210069.2000,315609.0700,387443.6800,323445.6900,243827.5600
471.000,0.0000,18200.0000,171126.0000,235469.8000,215177.2000,324935.0700,394997.6800,326539.6900,244705.5600
472.000,0.0000,19200.0000,175810.0000,241059.8000,220285.2000,334261.0700,402551.6800,329633.6900,245583.5600
473.000,0.0000,20200.0000,180494.0000,246649.8000,225393.2000,343587.0700,410105.6800,332727.6900,246461.5600
474.000,0.0000,21200.0000,185178.0000,252239.8000,230501.2000,352913.0700,417659.6800,335821.6900,247339.5600
475.000,0.0000,22200.0000,189862.0000,257829.8000,235609.2000,362239.0700,425213.6800,338915.6900,248217.5600
476.000,0.0000,23200.0000,194546.0000,263419.8000,240717.2000,371565.0700,432767.6800,342009.6900,249095.5600
477.000,0.0000,24621.0000,200135.0000,269740.1400,246494.8600,381562.2800,440242.0300,344711.9600,249924.7300
478.000,0.0000,26463.0000,206605.0000,276778.1400,252926.8600,392224.2800,447612.0300,347007.9600,250678.7300
479.000,0.0000,28305.0000,213075.0000,283816.1400,259358.8600,402886.2800,454982.0300,349303.9600,251432.7300
480.000,0.0000,30147.0000,219545.0000,290854.1400,265790.8600,413548.2800,462352.0300,351599.9600,252186.7300
481.000,0.0000,31989.0000,226015.0000,297892.1400,272222.8600,424210.2800,469722.0300,353895.9600,252940.7300
482.000,0.0000,33831.0000,232485.0000,304930.1400,278654.8600,434872.2800,477092.0300,356191.9600,253694.7300
483.000,0.0000,35673.0000,238955.0000,311968.1400,285086.8600,445534.2800,484462.0300,358487.9600,254448.7300
484.000,0.0000,37700.0000,245600.0000,319054.2600,291558.7400,455543.8000,491079.2000,360352.9900,255092.0100
485.000,0.0000,39900.0000,252400.0000,326174.2600,298064.7400,464887.8000,496929.2000,361764.9900,255622.0100
486.000,0.0000,42100.0000,259200.0000,333294.2600,304570.7400,474231.8000,502779.2000,363176.9900,256152.0100
487.000,0.0000,44300.0000,266000.0000,340414.2600,311076.7400,483575.8000,508629.2000,364588.9900,256682.0100
488.000,0.0000,46500.0000,272800.0000,347534.2600,317582.7400,492919.8000,514479.2000,366000.9900,257212.0100
489.000,0.0000,48700.0000,279600.0000,354654.2600,324088.7400,502263.8000,520329.2000,367412.9900,257742.0100
490.000,0.0000,50900.0000,286400.0000,361774.2600,330594.7400,511607.8000,526179.2000,368824.9900,258272.0100
491.000,0.0000,53642.0000,294385.0000,370037.1500,338147.8500,521271.6200,532050.7600,370121.0300,258805.5800
492.000,0.0000,56926.0000,303555.0000,379427.1500,346727.8500,531231.6200,537920.7600,371277.0300,259317.5800
493.000,0.0000,60210.0000,312725.0000,388817.1500,355307.8500,541191.6200,543790.7600,372433.0300,259829.5800
494.000,0.0000,63494.0000,321895.0000,398207.1500,363887.8500,551151.6200,549660.7600,373589.0300,260341.5800
495.000,0.0000,66778.0000,331065.0000,407597.1500,372467.8500,561111.6200,555530.7600,374745.0300,260853.5800
496.000,0.0000,70062.0000,340235.0000,416987.1500,381047.8500,571071.6200,561400.7600,375901.0300,261365.5800
497.000,0.0000,73346.0000,349405.0000,426377.1500,389627.8500,581031.6200,567270.7600,377057.0300,261877.5800
498.000,0.0000,76800.0000,357700.0000,434500.4800,397055.5200,588815.9200,571906.1900,378032.0900,262329.7900
499.000,0.0000,80400.0000,365100.0000,441352.4800,403315.5200,594409.9200,575306.1900,378820.0900,262715.7900
500.000,0.0000,84000.0000,372500.0000,448204.4800,409575.5200,600003.9200,578706.1900,379608.0900,263101.7900
501.000,0.0000,87600.0000,379900.0000,455056.4800,415835.5200,605597.9200,582106.1900,380396.0900,263487.7900
502.000,0.0000,91200.0000,387300.0000,461908.4800,422095.5200,611191.9200,585506.1900,381184.0900,263873.7900
503.000,0.0000,94800.0000,394700.0000,468760.4800,428355.5200,616785.9200,588906.1900,381972.0900,264259.7900
504.000,0.0000,98400.0000,402100.0000,475612.4800,434615.5200,622379.9200,592306.1900,382760.0900,264645.7900
505.000,0.0000,101985.0000,409507.0000,482437.3100,440861.6900,627584.0500,595496.5000,383526.3200,265027.1200
506.000,0.0000,105555.0000,416921.0000,489229.3100,447067.6900,632372.0500,598466.5000,384270.3200,265393.1200
507.000,0.0000,109125.0000,424335.0000,496021.3100,453273.6900,637160.0500,601436.5000,385014.3200,265759.1200
508.000,0.0000,112695.0000,431749.0000,502813.3100,459479.6900,641948.0500,604406.5000,385758.3200,266125.1200
509.000,0.0000,116265.0000,439163.0000,509605.3100,465685.6900,646736.0500,607376.5000,386502.3200,266491.1200
510.000,0.0000,119835.0000,446577.0000,516397.3100,471891.6900,651524.0500,610346.5000,387246.3200,266857.1200
511.000,0.0000,123405.0000,453991.0000,523189.3100,478097.6900,656312.0500,613316.5000,387990.3200,267223.1200
512.000,0.0000,126557.0000,460414.0000,529015.1300,483425.8700,660543.6100,616098.0200,388804.2800,267580.0800
513.000,0.0000,129271.0000,465842.0000,533865.1300,487857.8700,664215.6100,618684.0200,389670.2800,267908.0800
514.000,0.0000,131985.0000,471270.0000,538715.1300,492289.8700,667887.6100,621270.0200,390536.2800,268236.0800
515.000,0.0000,134699.0000,476698.0000,543565.1300,496721.8700,671559.6100,623856.0200,391402.2800,268564.0800
516.000,0.0000,137413.0000,482126.0000,548415.1300,501153.8700,675231.6100,626442.0200,392268.2800,268892.0800
517.000,0.0000,140127.0000,487554.0000,553265.1300,505585.8700,678903.6100,629028.0200,393134.2800,269220.0800
518.000,0.0000,142841.0000,492982.0000,558115.1300,510017.8700,682575.6100,631614.0200,394000.2800,269548.0800
519.000,0.0000,148871.0000,498142.0000,562702.5800,514210.4200,685955.8700,633917.3500,394736.4700,269866.3100
520.000,0.0000,158213.0000,503026.0000,567000.5800,518138.4200,689031.8700,635911.3500,395320.4700,270164.3100
521.000,0.0000,167555.0000,507910.0000,571298.5800,522066.4200,692107.8700,637905.3500,395904.4700,270462.3100
522.000,0.0000,176897.0000,512794.0000,575596.5800,525994.4200,695183.8700,639899.3500,396488.4700,270760.3100
523.000,0.0000,181568.0000,515236.0000,577745.5800,527958.4200,696721.8700,640896.3500,396780.4700,270909.3100
