"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","tv-dev-len-hospstay","prob-icu-vent","dev-ventdeath-mid","tv-dev-icu-frac_1","tv-dev-icu-frac_2","tv-dev-icu-frac_3","tv-dev-icu-frac-endday_1","tv-dev-icu-frac-endday_2","tv-hosp-frac-10","tv-hosp-frac-20","tv-hosp-frac-30","tv-hosp-frac-40","tv-hosp-frac-50","tv-hosp-frac-60","tv-hosp-frac-70","tv-hosp-frac-80","tv-contact-rate-10_1","tv-contact-rate-20_1","tv-contact-rate-30_1","tv-contact-rate-40_1","tv-contact-rate-50_1","tv-contact-rate-60_1","tv-contact-rate-70_1","tv-contact-rate-80_1","tv-contact-rate-10_2","tv-contact-rate-20_2","tv-contact-rate-30_2","tv-contact-rate-40_2","tv-contact-rate-50_2","tv-contact-rate-60_2","tv-contact-rate-70_2","tv-contact-rate-80_2","tv-contact-rate-10_3","tv-contact-rate-20_3","tv-contact-rate-30_3","tv-contact-rate-40_3","tv-contact-rate-50_3","tv-contact-rate-60_3","tv-contact-rate-70_3","tv-contact-rate-80_3","tv-contact-rate-endday_1","tv-contact-rate-endday_2","rr.1","rr.2","rr.3","rr.4","rr.5","rr.6","rr.7"
10.5774733781657,0.0130658513676206,0.0421950867804589,0.22715636067416,0.698716865548575,0.660921841557831,0.957784878956134,0.52845627678712,0.256526655243724,0.306050459199176,156.276171748767,344.423409006052,0.0122239664155569,0.0209363491765736,0.0304561389882463,0.0482261102338912,0.0780703865458093,0.147326127082464,0.285027801413735,0.314214187084188,2.55513057168369,3.05020653841806,3.02253004409028,2.58876335497109,1.84026766217073,1.15495881700266,1.10255613331181,2.25217171491254,2.91812626656877,2.32151696890213,1.61945634763761,1.07940122510788,0.863041731949425,0.494255363822617,0.366734867193275,0.519274018826153,3.73843817900114,2.98992836747547,1.30173265877784,0.653444145160029,0.478416814779162,0.269999187994631,0.17699128750395,0.130498436380522,158.021957094757,389.924577671391,0.0424058267858393,0.458615599545913,0.210846692864851,0.0146983392464192,0.249688232988845,0.00937456422422415,0.00506977941951041
10.6440238479799,0.0125347335291765,0.0392864323348088,0.232516611799921,0.700377955916404,0.657574007805279,0.96151383249791,0.528795950253629,0.239167787918891,0.339979753225817,156.129872467851,343.937693423458,0.0119952865745036,0.0201460904147482,0.0288694246155976,0.0467051261402231,0.0791438210428953,0.147218840241141,0.281967627345584,0.315090494943088,2.50070241965569,3.09477519570786,2.9618909025055,2.53820705265795,1.91406834017142,1.18179296691622,1.11707057452863,2.2130656507473,2.89288402800542,2.32317716973981,1.62546258486396,1.05408452226161,0.847706730014629,0.480892040457383,0.363867276367824,0.515710340542732,3.72726080318845,2.96941664713047,1.27973519560029,0.629471848932009,0.492292124709153,0.266251898310933,0.173271269764243,0.119601201445408,158.18933773593,389.700492949907,0.0585282164343679,0.447855126927748,0.206123864116703,0.0151824407178586,0.233456275110049,0.0322518603639196,0.00615572505909354
10.6017614215637,0.0130832602256031,0.0411768943220688,0.233611936436079,0.694994438828631,0.662578375491142,0.956618233588702,0.524571419563382,0.244145740043635,0.327227103851846,155.684174049038,341.371256498366,0.0114968364158269,0.0196009588299546,0.030258548101199,0.0468681944743294,0.0792653348665909,0.14766078447101,0.28198828702314,0.314058549417326,2.50459644408821,3.15810259950303,2.85558215628184,2.52074727923842,1.88559177479553,1.1852672633511,1.16978309364963,2.30918516618724,2.82707481970602,2.30116809861882,1.61907505238325,1.05865381536819,0.840100480088027,0.485225995532421,0.368924869479395,0.52352752050184,3.73094142096687,3.09949907921185,1.24024413102539,0.649549247154225,0.481121970210206,0.253797587361931,0.170057065749611,0.129900918394595,158.749034223898,389.504233982506,0.0453619821462232,0.559247116682593,0.0599414406071686,0.035150385631298,0.213066303865649,0.0726775038377889,0.0141360558115582
10.6557005244477,0.0120750869861353,0.0391691372732389,0.231028507526386,0.687155673575214,0.663190140913583,0.964323620407096,0.532209940972072,0.229947028900452,0.338688021168673,155.75888210225,343.14437407665,0.0116817698026252,0.020010988247037,0.0304425761334317,0.0482026776822989,0.0779680922270339,0.146019086391294,0.282867892860314,0.315653262392573,2.46095711961494,3.15301880315927,2.87818848404727,2.54721584945386,1.84950378627714,1.15872384693996,1.12611939241506,2.2742273099675,2.80899881287165,2.33643407477489,1.57028897502296,1.05608122227314,0.837245794238629,0.482801269717331,0.366483948938849,0.528777118722364,3.63269487731217,3.10548940062743,1.26830343247542,0.628649877635536,0.48285119591397,0.260879677978212,0.181506085111683,0.12484023689509,158.652443264234,389.902905754758,0.0747088936744263,0.466769088575161,0.116987718762494,0.047451444681898,0.197429283633614,0.0782411942207501,0.0182598293662682
10.6999428145346,0.00917405002817745,0.0388380523897634,0.231742113030732,0.708201909958961,0.662672315285517,0.961759166707476,0.546532443738303,0.247935656348704,0.345385801048243,156.134256835558,345.894877089434,0.0111874985274634,0.0201004865555864,0.0298583082705494,0.0476108886457108,0.0769622788680328,0.145352888827565,0.282817785848288,0.317185066120465,2.41261254441088,3.13286904881698,3.05195081051677,2.50419603171278,1.85423740800247,1.12457105732454,1.07805719940742,2.26866259914588,2.81235050377353,2.32434684862503,1.58567821561832,1.0298813357275,0.823346578180882,0.482094321014365,0.364532149709121,0.513203516034722,3.65730253074262,3.05843105236135,1.20990430195782,0.649705201524134,0.479443705140077,0.25042171579064,0.170376811131299,0.123769280399151,158.61599622144,389.639758002485,0.0262048766113171,0.436287185418126,0.25385913828041,0.0900251522883528,0.125992203529095,0.0488608307787977,0.0162497715008806
10.7314268198161,0.00998670716594118,0.038871538950581,0.232003455892148,0.71400128827987,0.660236395801176,0.970949233985433,0.561644499681056,0.244831270138896,0.348298020145815,156.161489018698,346.037088922537,0.0123483633351131,0.0199689306230829,0.0307780734109441,0.0479483195409044,0.0780661130687008,0.143328524138249,0.284025131256442,0.320766435050992,2.414953923073,3.16808409225597,2.95425139098511,2.51361125159562,1.79966539207018,1.13199236808822,1.10048618984376,2.28149513538268,2.84281425569449,2.27485510829154,1.58280968595587,1.0387157047846,0.837457294875814,0.478663152986173,0.356709870844885,0.516671696339252,3.61664591535873,3.05429604279914,1.27544202990838,0.642495909248581,0.487114747132741,0.257855351937381,0.184745926010832,0.124803745942102,158.368184734865,389.997920603769,0.0315495434452322,0.48843167478642,0.337510190745238,0.0123752395516345,0.0802570728910546,0.0208160895861146,0.0247853009674143
10.8104076456433,0.0110579957413044,0.0394708467068981,0.230340466159062,0.683948203382668,0.655453387927466,0.984671650425693,0.545274493756413,0.235409254823437,0.338362932845894,156.103624391143,346.322172334483,0.0120198964656702,0.0205698452154132,0.0311833009398692,0.0478464750806082,0.0794675898873608,0.143055749623886,0.287634875662138,0.32061496178511,2.48085533123545,3.18895221423122,2.99056698401712,2.49786298919199,1.8893232410525,1.17203981549914,1.16342463125581,2.27380830981939,2.88371145432057,2.29146073079548,1.59817611173819,1.04907862797211,0.832103596512548,0.493173990391537,0.366001056160035,0.5115496662068,3.60718512169654,3.01453154317029,1.29676470449741,0.634410035467003,0.476192876791811,0.266376766696548,0.185084655834017,0.128351544399603,158.325688120693,389.432914614784,0.0824424523915826,0.376106179084293,0.304715312889827,1.98376371589974e-05,0.18473422926117,0.0211683171589532,0.0305222382766283
10.7599066083251,0.0102614866861853,0.0429719778056943,0.227766122016737,0.691992798078488,0.654147065989326,0.993673853698333,0.539992569254297,0.232002407020996,0.321765531158159,156.119806936018,346.608167578724,0.012364500787817,0.0212979203787022,0.0316701156000009,0.0483021463874746,0.0776452361508296,0.142194347757999,0.285843093161609,0.321268160263734,2.39889642667885,3.19977093157147,2.96882383408705,2.47048366569889,1.92994317948787,1.18078659508037,1.14511704064132,2.23444882859677,2.82622931547761,2.28873398782858,1.59791556514261,1.04845990360095,0.848087789187005,0.490857318605999,0.364092802702417,0.512965285753615,3.66388936038384,3.00254683735389,1.27635274132958,0.653413070571316,0.492274129540506,0.271315307155628,0.172437150915706,0.12878246601666,158.555526444361,388.501373243365,0.120259382225164,0.357584671942331,0.337756082765595,0.041659650071085,0.0223971625326825,0.0846271970061123,0.0252608021075267
10.8514585083407,0.0113015042590868,0.0479077516544577,0.227359223516127,0.700601247968388,0.656530509377054,0.996609294807264,0.541010340352131,0.242942572661015,0.335163501370734,156.114124631904,346.314817027558,0.0118277880295558,0.0217384656110622,0.0321271051462111,0.0462483213939684,0.0792191009727828,0.142144391183751,0.285890930289382,0.320867325139118,2.50475673959082,3.2633299277289,2.87571147943328,2.53108290719052,1.92259437483003,1.17915098274767,1.12039027894752,2.22355995287575,2.8696803062015,2.27128749555614,1.59367797462353,1.05913727288066,0.831059702657023,0.491133601451503,0.354174784538533,0.524075137946867,3.62294178190311,3.06209804664163,1.3030576814656,0.653827356734175,0.497105752778019,0.267963298159696,0.186958335408726,0.126275920294311,158.457751287972,387.166194929893,0.0175433510831069,0.56162030548305,0.239890265129819,0.126199661794612,0.0188107875916894,0.0222680938941965,0.0124576291164187
10.87944294185,0.0103893077250757,0.0513598645162265,0.229312394730538,0.688592131762639,0.663220644717649,0.9917444976525,0.526760984851838,0.240941647908902,0.312686369969233,156.009941614246,347.666584585036,0.0116452122410697,0.0200026303866403,0.0322668198376372,0.0466905617516735,0.0792558706713985,0.143289208783245,0.284417271539055,0.323393317856157,2.47477211190575,3.22256275518769,3.01586781521833,2.57267895938369,1.920919447922,1.18336537645217,1.17182781827855,2.22263576331602,2.84025165524087,2.33010458166436,1.60524819558689,1.06446771962853,0.834799197633943,0.484457812025127,0.366564344022118,0.51516742324799,3.76116449794249,3.1097796932573,1.30306205870199,0.64427385971951,0.492365899987095,0.262170403712578,0.170296660177573,0.138461605533195,158.715844177469,389.819671076179,0.0295828522082932,0.540335622889346,0.169003397784107,0.0335417180513822,0.149925081957038,0.0474894023830875,0.0130077498130186
