"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","tv-dev-len-hospstay","prob-icu-vent","dev-ventdeath-mid","tv-dev-icu-frac_1","tv-dev-icu-frac_2","tv-dev-icu-frac_3","tv-dev-icu-frac-endday_1","tv-dev-icu-frac-endday_2","tv-hosp-frac-10","tv-hosp-frac-20","tv-hosp-frac-30","tv-hosp-frac-40","tv-hosp-frac-50","tv-hosp-frac-60","tv-hosp-frac-70","tv-hosp-frac-80","tv-contact-rate-10_1","tv-contact-rate-20_1","tv-contact-rate-30_1","tv-contact-rate-40_1","tv-contact-rate-50_1","tv-contact-rate-60_1","tv-contact-rate-70_1","tv-contact-rate-80_1","tv-contact-rate-10_2","tv-contact-rate-20_2","tv-contact-rate-30_2","tv-contact-rate-40_2","tv-contact-rate-50_2","tv-contact-rate-60_2","tv-contact-rate-70_2","tv-contact-rate-80_2","tv-contact-rate-10_3","tv-contact-rate-20_3","tv-contact-rate-30_3","tv-contact-rate-40_3","tv-contact-rate-50_3","tv-contact-rate-60_3","tv-contact-rate-70_3","tv-contact-rate-80_3","tv-contact-rate-endday_1","tv-contact-rate-endday_2","rr.1","rr.2","rr.3","rr.4","rr.5","rr.6","rr.7"
9.38272772339612,0.0166169442792555,0.0530475557863919,0.234039124862104,0.7298997630854,0.654808033055648,0.767678853592203,0.524394695241294,0.394276337131806,0.515785036069269,155.743026638383,311.500701159122,0.0079621723023523,0.0174003859294435,0.0389473590837646,0.0620246659893859,0.10123941060913,0.182649820539488,0.323608267946988,0.341001303693663,2.44139848460929,4.91871852608846,5.28207051663253,4.61340867559456,3.90234074314652,2.75373695814235,2.6928777176916,5.74833065899272,2.66844005572572,2.25285370614227,1.48341373731755,0.980391088537426,0.670379648285683,0.347722207730764,0.292671877758979,0.447771234064757,2.39737525080204,1.63186894092656,1.17120679561786,0.822112197298148,0.608200521460757,0.330059992936346,0.269897783820048,0.383358622614817,145.405617441642,312.162620937412,0.0018526743735283,0.868216101416803,0.0425271722868672,0.0623012021055713,0.0197004488104932,0.00191988421001955,0.00265646758277546
9.36446179404712,0.016673670584198,0.0529896189939753,0.234553644952663,0.721708368997275,0.65297621655837,0.760312946771431,0.524232272137312,0.393191546717919,0.509143605452807,155.90079652365,311.459743332505,0.00807083734071193,0.0180725653853628,0.0382786399263305,0.0610338612857657,0.101311224467907,0.182817174669682,0.322907850662958,0.339841979258692,2.43128090255413,4.88125315132826,5.24024386214546,4.57097225244168,3.88374124452726,2.80259381101624,2.69009844812241,5.69929587645612,2.68917021878977,2.28333840700582,1.46591080649121,0.939551491131791,0.671777687880712,0.354784141336091,0.307564072651344,0.452938199285509,2.42716902894064,1.6565699928675,1.17191679160557,0.81669399466164,0.606318155895644,0.328401923815818,0.269492569069321,0.377196700281193,145.58609265174,311.921286799162,0.000102598986329561,0.791228275619931,0.142885712868482,0.0429952324608972,0.0084398374130081,0.00878623640833167,0.00434082909144374
9.35674459865536,0.0164574651585779,0.0546734726503666,0.233324886586891,0.719899894229383,0.654922064602526,0.764460287707802,0.524202901215187,0.388727195196529,0.509035204838103,155.712921600667,311.123861502338,0.00835423523707207,0.018013780171004,0.0385638489369395,0.0612028672890126,0.101960274871381,0.18328975490147,0.323863458648828,0.339328356833086,2.44846086233246,4.88145453456133,5.25875188130603,4.48714880797973,3.88701702314291,2.74048348793342,2.66271284160933,5.68266382211116,2.67037944035675,2.2967317407963,1.46791285721958,0.946197376588803,0.64370738981926,0.348591442677487,0.301933748072113,0.444843025423625,2.43991155817221,1.63498957916615,1.18964695685728,0.828383176436753,0.608470986640416,0.333504236629986,0.266339126281075,0.376502024059239,145.414075594536,312.790078349905,0.00633025801657811,0.876945458904221,0.0615330324104793,0.0014126409568505,0.0470345370104662,0.00390459194765496,0.00105548999902717
9.38222502201459,0.0172131335248856,0.0538187322556056,0.232245508570006,0.712099744136633,0.654090784071493,0.756751178618328,0.524492181778137,0.395757622667164,0.513302114506931,155.770949219787,311.591133500218,0.00813566018258734,0.0181730280507327,0.0392883689332374,0.0614787119405706,0.103272235226631,0.18437400807201,0.324279560522631,0.33867578226605,2.45072213040095,4.85430833601395,5.25105377851168,4.5389481113344,3.87886518545064,2.75046015151561,2.67799653479445,5.65807310698803,2.67640971968674,2.24736276781775,1.46319817505646,0.971873635074017,0.669788826928782,0.351558976812284,0.285074756059326,0.430518769897323,2.38156325201645,1.62824794125557,1.17279478051186,0.818287809804892,0.596747650437369,0.323168383560241,0.26912990366548,0.376520551771777,145.268613966392,312.412574695351,0.00322322829440897,0.85925348134029,0.0604579003281904,0.0273439979786363,0.0248080465651644,0.0230007275190716,0.00130409887781116
9.38107824704867,0.0153386818560772,0.0508259681266302,0.231299601047051,0.71968634798247,0.653797381737175,0.756639711441839,0.524653187660271,0.398253138912868,0.507979940460893,156.361713504033,311.181156710343,0.00812178009595828,0.0182505027490907,0.0389607545574673,0.0620038475680758,0.10310202056299,0.184757859356455,0.325446058212342,0.338360364111764,2.47726549071253,4.93738709634347,5.24548541300702,4.45272800994775,3.89578872646161,2.74651551017267,2.65617760977994,5.66253152870509,2.66157069087334,2.2385523466173,1.46906808538181,0.943979904978052,0.662873040676908,0.336675534358812,0.296104813435292,0.431562500776995,2.37487658176658,1.61796047066872,1.16121573038855,0.821333267838874,0.600837696599994,0.328860465158598,0.267187626428128,0.370253712476081,145.63281700871,312.703611861632,0.00616371923237416,0.852704910883735,0.0961277841008055,0.0277737876309759,0.00357821224864894,0.00384443183540949,0.00978212706339762
9.42768878816124,0.0160729210141841,0.0507193027510015,0.234483153362975,0.726830210642614,0.653801213809646,0.763137096308183,0.524435121043346,0.390621503568895,0.508781926678221,157.056893148351,311.034428109583,0.00876868668844143,0.0182838462479362,0.040437063099886,0.0608436029523714,0.102685631481926,0.18483975112029,0.326328815538935,0.337769510932225,2.42059870249254,4.82653674119734,5.27804749425501,4.38195333069499,3.8408083962945,2.73403766503438,2.59540726904536,5.81982494504284,2.64918702529628,2.22397022953789,1.42117761399072,0.95030405109515,0.645366452964759,0.354340001968054,0.290036433577054,0.43644554329169,2.38316235294372,1.62833679914529,1.17197461352698,0.834315355726669,0.605028899916406,0.32449219288017,0.267191005975731,0.376219219217244,145.019511915228,312.651347354955,0.00467481678165388,0.962378957312692,0.000279034010530303,0.0054371397571136,0.0115119279864814,0.00850833037602356,0.00564196001519573
9.39030839856176,0.0163907085010875,0.0489107310338127,0.235096197533535,0.734835752642692,0.65280407513674,0.759344059226859,0.524184264518888,0.395991501898362,0.513977957357286,157.06366400732,311.564320528581,0.00890740141330717,0.0178599416746069,0.0402311931012133,0.0611334428095824,0.103376014001478,0.184908748251855,0.325901229186626,0.334608123839426,2.44045146200504,4.97339120121389,5.2958255054526,4.44576804492085,3.83784718876828,2.71586411700543,2.66618828174309,5.76177891294749,2.6001784559257,2.21392454812452,1.45372891564204,0.934210468856719,0.639259655551991,0.336727632314287,0.280838974317664,0.432945218497191,2.39596600886382,1.64585471448846,1.16930909118918,0.82848711064429,0.607905441997467,0.327753225139396,0.272308913494981,0.381419772544397,145.197588383209,312.692319688163,0.00133568048203421,0.963349521121296,0.0212528704199315,0.00266247208446003,0.00305476134031275,0.00305912499189467,0.0021038617154508
9.33543376562259,0.0166468105307841,0.049584432823451,0.231716007493274,0.739439167359202,0.655866586616408,0.767240628837081,0.523174250914635,0.392885857932247,0.503059850526176,157.179402147156,311.900412872091,0.00880100311734847,0.0173247061148242,0.0392708296488884,0.0609417919008145,0.103096451389934,0.184660417234361,0.326589170035133,0.3346257202433,2.54768633617854,4.93958487808388,5.30968705737669,4.52870424327139,3.85226537947297,2.72957789185251,2.67255906805732,5.73100798541502,2.65294475207552,2.2419529745551,1.43428349758814,0.949452149262281,0.639771162139142,0.33483882717177,0.286852300659375,0.454820331920353,2.39865159009966,1.65733709870639,1.17169454830919,0.826859945913328,0.602110004345045,0.326878531136077,0.270289740522489,0.379929176080289,145.659184668036,312.433796434828,0.0360727046618511,0.913115048043137,0.0262756769656798,0.00252249690791178,0.0065676809060945,0.0144428545497985,0.000902045065735174
9.3468309181241,0.0153039085620858,0.050767128527219,0.23426838852543,0.742915667011173,0.654249683414343,0.769494108605436,0.523255158146767,0.405216335312823,0.501341404145708,156.519423215868,312.064187447829,0.00905469399116438,0.0174749507487315,0.0395341415505369,0.06139359615341,0.10225610528828,0.185007983560405,0.323427884542451,0.334934493707188,2.57846196867026,4.96312759545407,5.38558778124587,4.45056882072451,3.88268287732117,2.68329256704976,2.71557840832447,5.7720561258082,2.66134930120807,2.29551623960841,1.50517574134743,0.931125974147357,0.668150127139356,0.351577010480621,0.29953864384492,0.448838135038702,2.39047323405721,1.62317920885713,1.16956798733848,0.817079907208312,0.596813911313656,0.332377261039577,0.267659274693492,0.375147615861875,145.071700814917,312.302372752689,0.00866994091575759,0.912396565746714,0.0338618316559733,0.00979788895944319,0.00913961252116722,0.00547528616683894,0.0162296960964032
9.34753767599181,0.0146893277366552,0.0515904695738588,0.23210957884802,0.755893093421095,0.650560420608858,0.770657729553115,0.523303495338128,0.401507379579006,0.51917508031984,156.782798441906,311.862910946146,0.00859643947465264,0.0169081645783703,0.0398881717118684,0.0609173235036258,0.101604243546187,0.184936449210657,0.323612059365314,0.33449549927866,2.55961518459176,4.84499169066545,5.3262538210485,4.385179698828,3.7954270329314,2.70332221191248,2.69002776165135,5.74033041704546,2.65905204663496,2.28835899808928,1.47817876283583,0.952423915425208,0.665899094597888,0.351549304442332,0.300515727526595,0.455792404553403,2.39285649737051,1.61424834798835,1.17625510222968,0.810624256486025,0.601234460871348,0.323857125575403,0.266213886900328,0.382925669924142,145.766180814545,311.806891784809,0.0108583856808656,0.931138472052843,0.0156522872623349,0.013503479810447,0.0210834212582828,0.00159077833878698,0.00288637548025732
