"date","daynum","month","day","cumulative_confirmed_cases","new_confirmed_cases","cumulative_deaths","new_deaths","hospitalized_currently","hospitalized_cumulative","InICU_currently","InICU_cumulative","OnVentilator_Currently","OnVentilator_Cumulative","Recovered_Cumulative","cumulative_confirmed_cases_0_9","cumulative_confirmed_cases_10_19","cumulative_confirmed_cases_20_29","cumulative_confirmed_cases_30_39","cumulative_confirmed_cases_40_49","cumulative_confirmed_cases_50_59","cumulative_confirmed_cases_60_69","cumulative_confirmed_cases_70_79","cumulative_confirmed_cases_80plus","cumulative_confirmed_hospitalizations_0_9","cumulative_confirmed_hospitalizations_10_19","cumulative_confirmed_hospitalizations_20_29","cumulative_confirmed_hospitalizations_30_39","cumulative_confirmed_hospitalizations_40_49","cumulative_confirmed_hospitalizations_50_59","cumulative_confirmed_hospitalizations_60_69","cumulative_confirmed_hospitalizations_70_79","cumulative_confirmed_hospitalizations_80plus","cumulative_confirmed_deaths_0_9","cumulative_confirmed_deaths_10_19","cumulative_confirmed_deaths_20_29","cumulative_confirmed_deaths_30_39","cumulative_confirmed_deaths_40_49","cumulative_confirmed_deaths_50_59","cumulative_confirmed_deaths_60_69","cumulative_confirmed_deaths_70_79","cumulative_confirmed_deaths_80plus","Cumulative_hospital_deaths","Cumulative_hospital_discharges"
44104,274,9,30,24982,,1126,,88,2725,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,2276
44105,275,10,1,25147,,1128,,91,2742,6,,4,,,790,1748,4226,3761,3410,3410,2395,1561,2244,33,49,157,214,310,429,545,516,513,0,2.5,2.5,7,16,50,117,261,652,362,2289
44106,276,10,2,25331,,1130,,91,2756,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,2302
44107,277,10,3,25471,,1132,,90,2764,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,2309
44108,278,10,4,25549,,1134,,91,2775,8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,2318
44109,279,10,5,25720,,1138,,109,2804,9,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,2327
44110,280,10,6,25900,,1138,,116,2815,11,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,2331
44111,281,10,7,26147,,1140,,113,2828,9,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,2345
44112,282,10,8,26416,,1144,,115,2845,7,,5,,,830,1876,4511,3901,3496,3518,2461,1597,2289,36,52,163,222,316,442,554,527,525,0,2.5,2.5,7,16,50,118,263,661,372,2358
44113,283,10,9,26614,,1147,,124,2866,10,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,2370
44114,284,10,10,26797,,1149,,132,2884,13,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,2379
44115,285,10,11,26888,,1155,,134,2895,14,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,2387
44116,286,10,12,27060,,1160,,136,2914,14,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2402
44117,287,10,13,27283,,1167,,135,2930,13,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2415
44118,288,10,14,27580,,1169,,145,2947,15,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,2422
44119,289,10,15,27824,,1171,,140,2958,13,,5,,,869,2046,4837,4064,3643,3712,2571,1638,2325,36,53,170,228,328,452,571,548,561,0,2.5,2.5,7,16,51,119,264,670,381,2437
44120,290,10,16,28115,,1173,,134,2971,13,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,2455
44121,291,10,17,28414,,1175,,140,2989,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,2466
44122,292,10,18,28540,,1177,,147,3007,17,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,2477
44123,293,10,19,28853,,1178,,145,3027,15,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,2497
44124,294,10,20,29231,,1182,,151,3049,14,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,2513
44125,295,10,21,29706,,1185,,164,3072,15,,9,,,946,2203,5181,4299,3856,3955,2746,1709,2376,36,55,175,233,337,468,596,569,586,0,2.5,2.5,7,16,51,122,266,688,387,2521
44126,296,10,22,30229,,1188,,165,3096,14,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,2541
44127,297,10,23,30683,,1191,,164,3118,15,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,2563
44128,298,10,24,31017,,1192,,170,3135,14,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,2574
44129,299,10,25,31208,,1194,,170,3151,15,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,2589
44130,300,10,26,31591,,1197,,181,3179,18,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,2604
44131,301,10,27,32065,,1202,,193,3207,18,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,2618
44132,302,10,28,32488,,1205,,191,3231,17,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,2643
44133,303,10,29,32999,,1209,,186,3251,19,,11,,,1045,2472,5697,4783,4238,4296,2982,1822,2441,36,56,188,246,358,494,615,605,615,0,2.5,2.5,7,16,51,127,271,706,400,2665
44134,304,10,30,33480,,1214,,182,3273,19,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,2686
44135,305,10,31,33961,,1217,,200,3305,24,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,2699
44136,306,11,1,34240,,1221,,206,3327,28,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,2714
44137,307,11,2,34672,,1227,,214,3365,26,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,2741
44138,308,11,3,35230,,1228,,221,3398,26,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,2766
44139,309,11,4,35865,,1232,,226,3430,27,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,2791
44140,310,11,5,36546,,1236,,236,3476,26,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,2826
44141,311,11,6,37248,,1241,,247,3519,30,,18,,,1178,2792,6238,5249,4685,4722,3277,1979,2535,38,57,199,252,376,522,657,639,648,0,2.5,2.5,7,16,53,129,278,719,415,2857
44142,312,11,7,37832,,1242,,255,3553,33,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,2882
44143,313,11,8,38127,,1248,,261,3586,32,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,2908
44144,314,11,9,38893,,1252,,265,3625,30,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,2941
44145,315,11,10,39888,,1258,,274,3669,33,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,2976
44146,316,11,11,40926,,1267,,286,3710,32,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,3000
44147,317,11,12,41718,,1272,,291,3749,30,,16,,,1360,3206,6920,5845,5178,5296,3661,2184,2722,38,57,210,255,391,553,700,686,704,0,2.5,2.5,7,16,53,135,282,734,427,3031
44148,318,11,13,42802,,1274,,301,3790,29,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,3062
44149,319,11,14,43567,,1284,,312,3831,27,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,3087
44150,320,11,15,44074,,1292,,334,3878,30,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,3107
44151,321,11,16,44743,,1298,,348,3934,28,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,3146
44152,322,11,17,46147,,1303,,360,3992,32,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,3190
44153,323,11,18,47160,,1310,,356,4031,31,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,3228
44154,324,11,19,48197,,1316,,357,4078,32,,19,,,1599,3783,7975,6754,5931,6175,4270,2449,2928,42,59,223,269,415,598,751,737,769,0,2.5,2.5,7,17,54,137,289,755,451,3270
44155,325,11,20,49485,,1323,,355,4126,35,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,3317
44156,326,11,21,50228,,1333,,359,4168,37,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,3350
44157,327,11,22,50685,,1345,,392,4232,35,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,3377
44158,328,11,23,51589,,1357,,427,4306,42,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,3416
44159,329,11,24,52540,,1369,,408,4352,43,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,3475
44160,330,11,25,53750,,1376,,404,4411,44,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,3534
44161,331,11,26,54165,,1388,,415,4461,47,,25,,,1878,4461,9234,7814,6821,7218,4956,2775,3165,45,61,236,286,434,645,825,811,855,0,2.5,2.5,7,18,57,144,295,776,477,3569
44162,332,11,27,55147,,1397,,413,4513,48,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,3616
44163,333,11,28,56229,,1401,,439,4577,49,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,3654
44164,334,11,29,56988,,1411,,463,4639,50,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,3689
44165,335,11,30,58172,,1418,,469,4705,53,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,3747
44166,336,12,1,59619,,1431,,472,4767,52,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,3802
44167,337,12,2,61089,,1445,,469,4822,53,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,3853
44168,338,12,3,62701,,1457,,452,4886,49,,31,,,2181,5011,10206,8769,7618,8143,5579,3087,3527,48,65,246,304,453,681,883,876,945,0,2.5,2.5,7,19,58,153,300,816,505,3929
44169,339,12,4,64204,,1469,,466,4955,46,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,3977
44170,340,12,5,65302,,1486,,489,5021,48,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,4016
44171,341,12,6,66266,,1501,,493,5080,48,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,4061
44172,342,12,7,67535,,1525,,504,5150,47,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,4115
44173,343,12,8,68894,,1546,,503,5211,52,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,4172
44174,344,12,9,70292,,1561,,488,5267,49,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,4234
44175,345,12,10,71492,,1586,,488,5330,55,,30,,,2611,5929,11723,10141,8840,9487,6589,3574,3971,54,76,267,337,496,761,994,1001,1086,0,2.5,2.5,8,20,59,160,319,858,552,4290
44176,346,12,11,72753,,1606,,468,5398,61,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,4371
44177,347,12,12,73698,,1625,,470,5463,54,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,4425
44178,348,12,13,74226,,1655,,491,5537,56,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,4465
44179,349,12,14,75359,,1670,,503,5621,66,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,4528
44180,350,12,15,76404,,1686,,514,5692,63,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,4583
44181,351,12,16,77542,,1705,,489,5749,62,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,4654
44182,352,12,17,77937,,1722,,474,5795,61,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,4707
44183,353,12,18,78864,,1737,,452,5851,61,,35,,,3087,6732,13137,11399,9974,10836,7497,4024,4363,54,80,286,357,533,823,1095,1101,1222,0,2.5,2.5,9,22,60,179,340,918,625,4774
44184,354,12,19,79944,,1757,,462,5911,62,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,4815
44185,355,12,20,80384,,1771,,471,5969,64,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,4856
44186,356,12,21,81323,,1782,,486,6042,58,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,4907
44187,357,12,22,82243,,1800,,450,6093,58,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,4984
44188,358,12,23,83191,,1810,,443,6154,64,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,5047
44189,359,12,24,84087,,1826,,434,6206,67,,44,,,3424,7352,14117,12319,10761,11771,8220,4391,4735,59,89,305,380,563,879,1177,1209,1343,0,2.5,2.5,9,25,71,189,364,988,670,5102
44190,360,12,25,84335,,1847,,446,6257,64,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,5128
44191,361,12,26,85130,,1858,,458,6314,67,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688,5168
44192,362,12,27,85838,,1871,,473,6359,68,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,5190
44193,363,12,28,87128,,1885,,480,6415,72,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,5234
44194,364,12,29,88342,,1902,,477,6474,70,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,5290
44195,365,12,30,89723,,1914,,475,6534,66,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,5347
44196,366,12,31,90613,,1933,,457,6590,60,,44,,,3696,7849,14925,13022,11399,12506,8808,4687,5053,62,94,314,401,583,929,1258,1301,1478,0,2.5,2.5,9,25,74,201,389,1033,726,5407
44197,367,1,1,91389,,1947,,452,6639,60,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,5452
44198,368,1,2,92269,,1961,,465,6690,59,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,5485
44199,369,1,3,92914,,1978,,455,6729,61,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,5525
44200,370,1,4,94074,,1997,,450,6796,64,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,5585
44201,371,1,5,95655,,2010,,445,6853,63,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,5640
44202,372,1,6,96874,,2029,,434,6913,58,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,5699
44203,373,1,7,98059,,2040,,426,6964,57,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,5754
44204,374,1,8,99246,,2053,,425,7020,54,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,5805
44205,375,1,9,100337,,2068,,445,7085,53,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,5844
44206,376,1,10,100989,,2083,,445,7130,56,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,5884
44207,377,1,11,101917,,2105,,449,7193,55,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,5934
44208,378,1,12,102900,,2120,,427,7254,57,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,6009
44209,379,1,13,103753,,2131,,434,7322,57,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,6065
44210,380,1,14,104768,,2141,,433,7386,59,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,6125
44211,381,1,15,105681,,2157,,411,7446,58,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836,6199
44212,382,1,16,106437,,2172,,413,7502,60,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839,6250
44213,383,1,17,106947,,2180,,415,7549,58,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,6291
44214,384,1,18,107439,,2199,,425,7609,57,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,6333
44215,385,1,19,108301,,2212,,423,7676,59,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860,6393
44216,386,1,20,109200,,2237,,391,7721,53,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,6459
44217,387,1,21,110208,,2247,,383,7776,53,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,6517
44218,388,1,22,110951,,2262,,368,7829,56,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,6575
44219,389,1,23,111663,,2270,,391,7886,61,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,6606
44220,390,1,24,111994,,2286,,382,7929,61,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,6649
44221,391,1,25,112673,,2300,,370,7977,61,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903,6704
44222,392,1,26,113331,,2312,,362,8025,58,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,6751
44223,393,1,27,114060,,2319,,351,8075,60,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,6809
44224,394,1,28,114685,,2334,,346,8109,56,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,6844
44225,395,1,29,115279,,2341,,331,8150,58,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923,6896
44226,396,1,30,115853,,2349,,336,8189,53,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,6926
44227,397,1,31,116164,,2357,,334,8225,47,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,6962
44228,398,2,1,116366,,2368,,323,8259,45,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,7000
44229,399,2,2,116894,,2382,,319,8307,48,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,7048
44230,400,2,3,117564,,2396,,317,8356,47,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,7093
44231,401,2,4,118170,,2404,,303,8389,48,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946,7140
44232,402,2,5,118674,,2410,,284,8414,51,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,7181
44233,403,2,6,119020,,2419,,281,8442,52,,23,,,5677,11599,20766,17940,15434,17148,12305,6486,6547,91,118,428,521,727,1208,1666,1750,2039,0,2.5,2.5,11,30,93,277,497,1319,952,7209
44234,404,2,7,119198,,2432,,275,8465,49,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,7231
44235,405,2,8,119561,,2440,,267,8488,46,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,7261
44236,406,2,9,120057,,2447,,263,8523,48,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,7296
44237,407,2,10,120510,,2458,,243,8553,44,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,7340
44238,408,2,11,120911,,2469,,236,8584,43,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974,7374
44239,409,2,12,121295,,2474,,226,8603,41,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,7401
44240,410,2,13,121614,,2484,,210,8624,38,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980,7434
44241,411,2,14,121828,,2488,,221,8650,38,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980,7449
44242,412,2,15,122140,,2491,,220,8678,33,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,7475
44243,413,2,16,122534,,2500,,196,8699,34,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,7517
44244,414,2,17,122919,,2502,,194,8724,30,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986,7544
44245,415,2,18,123253,,2506,,191,8742,34,,20,,,5845,11918,21305,18305,15705,17465,12547,6621,6631,92,122,447,539,742,1230,1704,1789,2088,0,2.5,2.5,11,30,101,287,526,1370,988,7563
44246,416,2,19,123609,,2512,,177,8765,28,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991,7597
44247,417,2,20,123885,,2516,,190,8802,28,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,7619
44248,418,2,21,124083,,2519,,180,8808,32,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,7633
44249,419,2,22,124431,,2522,,179,8824,31,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,7650
44250,420,2,23,124877,,2528,,177,8851,31,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,7677
44251,421,2,24,125288,,2533,,182,8879,32,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,7698
44252,422,2,25,125748,,2538,,178,8898,29,,20,,,5989,12173,21762,18624,15967,17758,12750,6720,6671,96,123,458,545,751,1258,1716,1842,2104,0,2.5,2.5,11,31,105,295,552,1462,1002,7718
44253,423,2,26,126124,,2538,,179,8924,29,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,7742
44254,424,2,27,126466,,2542,,179,8938,29,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,7755
44255,425,2,28,126633,,2545,,176,8946,27,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,7764
44256,426,3,1,126964,,2551,,166,8961,26,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,7785
44257,427,3,2,127407,,2551,,165,8983,27,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,7808
44258,428,3,3,127826,,2554,,156,8999,28,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012,7831
44259,429,3,4,128204,,2556,,147,9021,26,,18,,,6157,12547,22353,18962,16258,18041,12966,6817,6712,96,123,462,553,760,1270,1728,1843,2119,0,2.5,2.5,11,32,107,300,566,1491,1014,7860
44260,430,3,5,128574,,2559,,146,9040,25,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,7878
44261,431,3,6,128798,,2559,,145,9056,24,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,7894
44262,432,3,7,128990,,2563,,152,9069,23,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,7900
44263,433,3,8,129308,,2566,,155,9095,24,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,7922
44264,434,3,9,129715,,2568,,153,9119,27,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,7946
44265,435,3,10,130152,,2574,,145,9138,25,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,7973
44266,436,3,11,130506,,2577,,149,9158,25,,17,,,6322,12896,22941,19294,16530,18314,13144,6894,6745,97,128,474,562,773,1290,1748,1868,2137,0,2.5,2.5,11,32,111,302,573,1510,1023,7986
44267,437,3,12,130873,,2579,,146,9183,24,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,8014
44268,438,3,13,131169,,2585,,146,9199,21,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026,8027
44269,439,3,14,131317,,2588,,145,9217,19,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027,8045
44270,440,3,15,131596,,2593,,138,9233,16,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,8066
44271,441,3,16,132035,,2595,,136,9249,17,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,8081
44272,442,3,17,132442,,2599,,144,9273,19,,12,,,6530,13369,23607,19617,16779,18596,13341,6967,6789,98,130,485,573,789,1313,1780,1901,2155,0,2.5,2.5,11,32,112,304,584,1523,1033,8096
44273,443,3,18,132838,,2602,,136,9286,15,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035,8115
44274,444,3,19,133243,,2606,,129,9298,17,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,8132
44275,445,3,20,133545,,2609,,131,9317,17,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,8145
44276,446,3,21,133755,,2610,,133,9332,16,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,8157
44277,447,3,22,134159,,2610,,122,9345,17,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,8181
44278,448,3,23,134618,,2610,,123,9364,19,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,8199
44279,449,3,24,135112,,2612,,123,9380,22,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,8215
44280,450,3,25,135600,,2615,,123,9399,19,,10,,,6689,13851,24169,19957,17043,18883,13524,7037,6793,101,134,493,576,805,1333,1804,1925,2175,0,2.5,2.5,11,32,114,308,593,1536,1044,8232
44281,451,3,26,136105,,2619,,124,9422,17,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,8252
44282,452,3,27,136435,,2620,,131,9442,17,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046,8265
44283,453,3,28,136662,,2623,,130,9457,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,8279
44284,454,3,29,137070,,2625,,136,9480,14,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,8294
44285,455,3,30,137686,,2628,,136,9503,15,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052,8315
44286,456,3,31,138180,,2631,,140,9531,13,,10,,,,,,,,,,,,102,138,502,583,814,1347,1820,1934,2186,0,2.5,2.5,11,33,115,311,594,1539,1055,8336
44287,457,4,1,138621,,2633,,153,9562,19,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055,8354
44288,458,4,2,139047,,2633,,152,9583,22,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055,8376
44289,459,4,3,139339,,2633,,159,9610,26,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,8395
44290,460,4,4,139425,,2635,,157,9624,29,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057,8410
44291,461,4,5,139850,,2637,,163,9655,30,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,8434
44292,462,4,6,140444,,2637,,163,9677,32,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058,8456
44293,463,4,7,140945,,2640,,153,9694,37,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,8482
44294,464,4,8,141440,,2641,,160,9718,34,,25,,,,,,,,,,,,106,141,515,599,836,1386,1862,1953,2204,0,2.5,2.5,11,33,115,315,598,1545,1059,8499
44295,465,4,9,141981,,2642,,153,9739,35,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060,8526
44296,466,4,10,142307,,2646,,146,9755,32,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,8547
44297,467,4,11,142558,,2648,,151,9771,30,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,8557
44298,468,4,12,143057,,2649,,155,9796,33,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,8578
44299,469,4,13,143535,,2651,,155,9822,33,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,8602
44300,470,4,14,143967,,2653,,148,9840,32,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066,8626
44301,471,4,15,144431,,2655,,146,9864,31,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068,8650
44302,472,4,16,144807,,2656,,157,9893,33,,24,,,,,,,,,,,,107,144,531,615,849,1425,1899,1972,2220,0,2.5,2.5,11,33,116,315,604,1548,1069,8667
44303,473,4,17,145038,,2660,,163,9921,32,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,8685
44304,474,4,18,145242,,2660,,165,9938,31,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,8699
44305,475,4,19,145569,,2660,,164,9965,30,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,8727
