"mean-time-vent","death-prob-home-60","death-prob-home-70","death-prob-home-80","tv-dev-len-hospstay","tv-dev-icu-frac_1","tv-dev-icu-frac_2","tv-dev-icu-frac_3","tv-dev-icu-frac-endday_1","tv-dev-icu-frac-endday_2","prob-icu-vent","dev-ventdeath-mid","tv-hosp-frac-10","tv-hosp-frac-20","tv-hosp-frac-30","tv-hosp-frac-40","tv-hosp-frac-50","tv-hosp-frac-60","tv-hosp-frac-70","tv-hosp-frac-80","tv-contact-rate-10_1","tv-contact-rate-20_1","tv-contact-rate-30_1","tv-contact-rate-40_1","tv-contact-rate-50_1","tv-contact-rate-60_1","tv-contact-rate-70_1","tv-contact-rate-80_1","tv-contact-rate-10_2","tv-contact-rate-20_2","tv-contact-rate-30_2","tv-contact-rate-40_2","tv-contact-rate-50_2","tv-contact-rate-60_2","tv-contact-rate-70_2","tv-contact-rate-80_2","tv-contact-rate-10_3","tv-contact-rate-20_3","tv-contact-rate-30_3","tv-contact-rate-40_3","tv-contact-rate-50_3","tv-contact-rate-60_3","tv-contact-rate-70_3","tv-contact-rate-80_3","tv-contact-rate-10_4","tv-contact-rate-20_4","tv-contact-rate-30_4","tv-contact-rate-40_4","tv-contact-rate-50_4","tv-contact-rate-60_4","tv-contact-rate-70_4","tv-contact-rate-80_4","tv-contact-rate-endday_1","tv-contact-rate-endday_2","tv-contact-rate-endday_3","rr.1","rr.2","rr.3","rr.4","rr.5","rr.6","rr.7"
11.1678649298421,0.0113450628614222,0.0518810668697437,0.293441731442852,0.760246536855428,1.22197359435555,0.424536794824797,0.340929562311732,148.482540501294,254.734106481963,0.770731402005941,0.773327458279239,0.0123223735764174,0.0158522364011304,0.0319794322928892,0.0470830335770051,0.086127958081636,0.166971251269159,0.314567591790993,0.338761137174367,1.49286684533781,2.81329447410391,2.80626249074449,2.41991597117293,1.87379899064917,1.4223317072065,1.51402429856196,3.88033293431923,1.04196095312383,1.1429416329229,0.805824583060894,0.56773010745277,0.366613274160338,0.217808278515657,0.173747432551266,0.259680314684352,0.919046149421225,1.01134717733802,0.700830707216196,0.514533212665155,0.373878905868095,0.219047168231995,0.174469888208064,0.23164489774941,1.02042607917998,1.00806531535952,0.622408541312321,0.402531574942212,0.280708296117733,0.154935276494458,0.115707700699344,0.153541432072634,149.354981585407,301.180804565509,393.468927626659,0.392723992840064,0.324317494428076,0.025439262051142,0.00367519839843242,0.0202559916737683,0.174058623427335,0.0341623012764516
11.1744695774199,0.0116427072991595,0.0516141760503493,0.293410306071145,0.76485665409075,1.22402444486503,0.427071201890532,0.33924581322428,148.210099651198,255.206109507573,0.770459424453889,0.773622136968667,0.0123862896309036,0.0159250672263373,0.0313426633580665,0.0475083948456792,0.0852014194563009,0.167141227648906,0.315118963082284,0.338311654119143,1.51361566658567,2.85291160787728,2.82604691135797,2.40401513702026,1.92423987000745,1.40808056095696,1.53380995587321,3.85564740125579,1.05599603716442,1.15828462443956,0.823108495629031,0.572248666157231,0.374395379622308,0.217125047301666,0.17034271833017,0.257109037777333,0.926911878556646,1.02250421925261,0.715667362319279,0.526032279985524,0.377022431969044,0.22191670922734,0.173529065296071,0.231556628315598,1.01233991396724,1.02104151550834,0.624603062823859,0.401805458718223,0.279203756640219,0.151719359195059,0.110716426679509,0.151735840844477,149.009398366318,301.375170847949,393.59420976737,0.313907500385158,0.355940367511156,0.00364725875185494,0.00384208592987646,0.0796492148728972,0.163101553768786,0.0541405760374381
11.1430337776969,0.0110998994311124,0.0515068381059153,0.292141242166841,0.766358909678403,1.21375946790974,0.4289326702929,0.334663998787273,148.188833304246,255.737874566911,0.769273948788173,0.774980123368537,0.0121037298330954,0.0162350575106071,0.031555680472416,0.0477130885564904,0.0853806638506256,0.167371920424633,0.315344475506739,0.3378884817759,1.48318400750255,2.87020599289026,2.85248971561289,2.44049528572555,1.90300970131935,1.41864081488471,1.52818626370923,3.88785847603455,1.04138192162558,1.18889097233071,0.817225404816393,0.575148756671812,0.371949734842938,0.216300383647125,0.170882751218155,0.258913737093772,0.915431582839357,1.01409578116592,0.70114781774922,0.518477957996985,0.375587755417374,0.220530254984046,0.176146515810939,0.233136975214004,1.02294872165224,1.01656705529294,0.620713172718265,0.405986196268351,0.28557695794245,0.154933892138187,0.114420428624669,0.160401069876015,149.056554742624,301.634875238678,393.674120449267,0.290432076233844,0.405858887192774,0.0294136176780009,0.00856880060797541,0.00597047417588364,0.200828216749939,0.0469658572178311
11.16605714965,0.0109186584686048,0.0513978091351812,0.29169418548073,0.765515215750142,1.21559170469074,0.421186298529958,0.337344839905664,148.475895615397,255.090866397602,0.769794857571826,0.775827053449207,0.0119240847821267,0.0161490094177187,0.0315385842403926,0.0478704367135796,0.084863243905329,0.167685023169054,0.315573986480436,0.338754183509164,1.45127109160234,2.86205119744052,2.83427490806076,2.43427503617249,1.90992071291274,1.41249951614252,1.54437534505163,3.89668563109009,1.0311112071243,1.17820854184873,0.819494638677734,0.589285213596846,0.379459570295993,0.218359852306332,0.177058090674328,0.263640724517663,0.923096800893755,1.01814439227806,0.701707997472076,0.52166220367448,0.373940898693928,0.222197370089077,0.173843769900379,0.232098104465205,1.03264254689187,1.022626027238,0.623457109273959,0.407005319816002,0.279033733866044,0.156841350681733,0.113413204134402,0.157227562401287,149.359267864236,301.870751007522,393.441388693201,0.309330038177463,0.302641437156768,0.0449890280451259,0.00724446172826058,0.00715162867751156,0.290628934949652,0.0346143193192559
11.1496903595767,0.011146256682476,0.0507955422560144,0.29149846954641,0.765844217332974,1.21841406383973,0.422752032949289,0.340971391866065,148.527023120951,255.23387783659,0.768169015029667,0.775718476876726,0.0120410390889763,0.0160013273222523,0.0316922176619569,0.0480636636528533,0.0846067060291347,0.167350804977511,0.316574502451164,0.338192204586528,1.46353561435877,2.86767333267474,2.86875350021795,2.41510838140638,1.89757315990466,1.40959849625913,1.56400171533146,3.87169984172977,1.06268661668242,1.17708155968779,0.803456933796435,0.575809461953559,0.37224851127765,0.217188484197948,0.174562684370221,0.257312455686662,0.932168697604675,1.01762621216314,0.706653831896477,0.518679674344242,0.374014454369286,0.222000921929099,0.175937423378969,0.236849816345247,1.05276052089204,1.02643344421129,0.629814186550883,0.401320756236697,0.282096176636275,0.155392804030713,0.112577999912598,0.155360644905816,149.491841589254,301.573452205831,393.546362246253,0.263706639380014,0.397963708696296,0.00180381053062216,0.00953815893047097,0.000633783792700229,0.307349719621971,0.00499335223810931
11.1363954319184,0.011319509303076,0.0505961383061898,0.291339257509386,0.768462736948702,1.21746163986952,0.421145209198788,0.346790595699866,148.125649009094,254.812387667925,0.767281003426186,0.774358172185361,0.0118966487101669,0.0160080606376477,0.0314194234484698,0.0484499724223233,0.0846639799229408,0.166610288816175,0.316916952930021,0.338335315970491,1.46841836186896,2.84150439284964,2.90874735384094,2.43470560240936,1.89292696129746,1.40124831261059,1.54640896717378,3.85634041171023,1.06055211307321,1.16886901713783,0.806125988690342,0.572377137609175,0.378106134977755,0.214054059437589,0.172883436677418,0.255224977074352,0.917128322053953,1.00277234221997,0.702355505393547,0.514787748893173,0.373181918935561,0.219859107609711,0.178309249869008,0.233228547317565,1.05955533725945,1.01311993540006,0.628524929796792,0.406814705699468,0.287949233618403,0.159430781259486,0.11643637726521,0.16227519573469,149.366128291525,301.42414989198,393.372200950453,0.265437031833512,0.466086653210353,0.000537246509382943,0.00386110472349682,0.0293957831509817,0.216044104595096,0.0045752582860274
11.1621157074492,0.0117487021788798,0.051616777218879,0.291146039293495,0.762154168004444,1.22032416614098,0.415466390730408,0.347649046809381,148.280425464536,255.38045700194,0.768790259661286,0.775901779243761,0.0122746290499748,0.0160573896914744,0.0318290801352277,0.048314378982687,0.0845088959994914,0.165859960056132,0.316527155273977,0.337969633125215,1.49600978849868,2.85348580910432,2.89990397262367,2.44016205634158,1.92716466444936,1.41544395064829,1.5538726221593,3.86215157108256,1.05891551752685,1.16622300052347,0.828439807893996,0.580054673141672,0.367354422883293,0.215571562919148,0.171230717969449,0.260565272914414,0.903853701595121,1.01323381274456,0.702425774153931,0.521149848211086,0.373993236460639,0.217552808541157,0.17479657421108,0.236861030469626,1.04158262954982,1.0284116429789,0.637785323027956,0.409009965862282,0.288048221999836,0.157465242695586,0.113947416207671,0.158755505858481,149.852386709093,301.158411073056,393.573831850353,0.197769359158095,0.467784142031444,0.00972308521157639,0.0195314754673951,0.0219969464717792,0.271580360418139,0.00181946314679953
11.1592410397176,0.0116154816758359,0.0509048811388831,0.288955528301208,0.756950486849265,1.22048275735248,0.411499579666789,0.34729584821215,148.071940750615,255.240078338149,0.769433279674415,0.775075316637245,0.01213193262405,0.0160105092788793,0.0316126929704004,0.0486200064459765,0.0850991384825313,0.165626186869549,0.316576216776289,0.337922455978283,1.50959916744506,2.84401986920934,2.85646608938376,2.43099452402635,1.91877200698908,1.41874288081853,1.56435593034313,3.84406870952821,1.04924162425634,1.18805040444728,0.808737596081483,0.583516217060528,0.366610093699864,0.216847222213181,0.171892930816074,0.264634238212231,0.903985241030547,1.02095706041405,0.701054701579231,0.518048610399577,0.371474818775468,0.21793850855691,0.174166414295125,0.231635364950043,1.06304848195302,1.02929520436491,0.633195063721482,0.410730475324521,0.286156278533928,0.155822675524899,0.116950217316613,0.159606921882944,149.902352067211,301.244233341795,393.196341347326,0.228888566145708,0.460666154056131,0.040813564212561,0.0376614418592974,0.0200963045200152,0.0744225380431917,0.122988635167205
11.1409918491875,0.0117316278464559,0.0508435009402838,0.289608772851138,0.759011867551075,1.22307196037808,0.411030620390734,0.346744931624259,148.277577852192,254.990248814002,0.769229700561868,0.772653783558683,0.0120340840139638,0.0159037098316475,0.0315709620328191,0.0481487164367981,0.0855084950164704,0.166066154160969,0.314913191038341,0.3384204092786,1.50468243504042,2.86940396573948,2.81903361639605,2.43246107885842,1.93197212923069,1.4147071185527,1.54811612967704,3.86078263966691,1.0649085921428,1.19527706790798,0.809255328629678,0.568367378892373,0.380134687969709,0.213707334404178,0.170512229863384,0.269938777801428,0.88103213095487,0.992818841031733,0.699234318169462,0.515723393742907,0.373175093582341,0.217865466192796,0.173673620309759,0.23288062497059,1.08723108057237,1.03312575803331,0.627997977182745,0.417003388118334,0.29036277421548,0.161074093774292,0.118033619087647,0.165938790103521,149.891440815412,301.195945830209,393.355421900361,0.304068701653245,0.403414388586213,0.0280048781014892,0.0152298260639207,0.0290703693892165,0.18823838782273,0.0255215414139457
11.1479999673691,0.0108880933164164,0.0510950076818833,0.289640225479074,0.758093790694216,1.22209992458366,0.408231250125704,0.342986018927132,148.156740278835,255.19330953278,0.767598812358062,0.770519734682012,0.0121305040928292,0.0160633509394029,0.0315593809797537,0.0480187838864085,0.0857397372922112,0.166710356819892,0.315766292996236,0.338579094124662,1.52174492463956,2.8601762430877,2.81423774727562,2.42202743286995,1.92716079192705,1.43616054202581,1.52427362862733,3.8712016743646,1.06331693929082,1.17265313915199,0.816900753527991,0.585413434156607,0.372948615494182,0.223212132949959,0.174914872964017,0.271702741849716,0.897771596835214,1.00710828737037,0.703283436552929,0.520579439298483,0.372680948372694,0.220028259524739,0.172507203956339,0.235456446340551,1.05506438198676,1.01987191608527,0.641214793222466,0.409440091404982,0.290167658447746,0.158182300275891,0.117303452500181,0.163325780603124,149.780087990961,301.27635955278,392.884243767597,0.196990848802239,0.481888261510133,0.0169596764145998,0.025937099177746,0.0153513544450362,0.249098811786676,0.00397781359837434
